0.000000	0.7028
0.004040	0.7243
0.008081	0.7110
0.012121	0.7449
0.016162	0.7528
0.020202	0.7901
0.024242	0.8366
0.028283	0.8469
0.032323	0.8725
0.036364	0.9244
0.040404	0.9475
0.044444	0.9675
0.048485	0.9716
0.052525	1.0306
0.056566	1.0509
0.060606	1.0930
0.064646	1.1126
0.068687	1.1264
0.072727	1.1593
0.076768	1.1786
0.080808	1.1961
0.084848	1.1752
0.088889	1.2132
0.092929	1.2149
0.096970	1.1864
0.101010	1.2345
0.105051	1.2063
0.109091	1.2103
0.113131	1.2245
0.117172	1.2009
0.121212	1.1743
0.125253	1.1513
0.129293	1.1281
0.133333	1.1295
0.137374	1.1092
0.141414	1.0917
0.145455	1.0560
0.149495	1.0455
0.153535	1.0324
0.157576	0.9696
0.161616	0.9692
0.165657	0.9037
0.169697	0.8885
0.173737	0.8777
0.177778	0.8455
0.181818	0.8205
0.185859	0.7749
0.189899	0.7831
0.193939	0.7924
0.197980	0.7841
0.202020	0.7793
0.206061	0.7750
0.210101	0.7986
0.214141	0.8021
0.218182	0.8462
0.222222	0.8718
0.226263	0.9016
0.230303	0.8915
0.234343	0.8928
0.238384	0.9509
0.242424	1.0024
0.246465	0.9925
0.250505	1.0410
0.254545	1.0789
0.258586	1.0814
0.262626	1.0967
0.266667	1.1388
0.270707	1.1352
0.274747	1.1540
0.278788	1.1794
0.282828	1.1788
0.286869	1.2083
0.290909	1.2318
0.294949	1.2452
0.298990	1.2066
0.303030	1.2320
0.307071	1.2202
0.311111	1.2080
0.315152	1.1922
0.319192	1.1709
0.323232	1.1498
0.327273	1.1294
0.331313	1.1391
0.335354	1.0963
0.339394	1.0994
0.343434	1.0687
0.347475	1.0363
0.351515	0.9842
0.355556	0.9640
0.359596	0.9252
0.363636	0.9285
0.367677	0.8707
0.371717	0.8616
0.375758	0.8208
0.379798	0.7970
0.383838	0.7702
0.387879	0.7617
0.391919	0.7342
0.395960	0.7277
0.400000	0.6970
