# KIC09911112_morp_0.37_T0_55001.091678_P_2.33365_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
82381,82380,87215,90901,95882,95882,95882,95882,95882,95882,95882,100894,104618,108566,108566
324553,331557,337165,340872,345912,345912,345912,345912,345912,345912,345912,350963,354679,359526,359525
