# KIC02973509_morp_0.24_T0_54958.918282_P_6.6276114_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
663499,663499,665259,669681,676408,676408,676408,676408,676408,676408,676408,683187,687567,689283,689282
948642,948642,950219,954001,959154,959154,959154,959154,959154,959154,959154,964299,968064,969711,969710
