0.000000	0.9937
0.101010	0.9927
0.202020	0.9949
0.303030	0.9906
0.404040	0.9966
0.505051	0.9962
0.606061	0.9901
0.707071	0.9953
0.808081	0.9957
0.909091	0.9957
1.010101	0.9970
1.111111	0.9924
1.212121	0.9947
1.313131	0.9941
1.414141	0.9954
1.515152	1.0013
1.616162	1.0000
1.717172	0.9951
1.818182	1.0007
1.919192	1.0018
2.020202	0.9975
2.121212	0.9984
2.222222	1.0009
2.323232	0.9996
2.424242	1.0018
2.525253	0.9993
2.626263	1.0086
2.727273	0.9993
2.828283	1.0014
2.929293	1.0101
3.030303	1.0054
3.131313	1.0014
3.232323	1.0029
3.333333	1.0082
3.434343	1.0062
3.535354	1.0031
3.636364	1.0056
3.737374	1.0054
3.838384	1.0072
3.939394	1.0020
4.040404	1.0095
4.141414	1.0071
4.242424	1.0018
4.343434	1.0065
4.444444	1.0010
4.545455	1.0026
4.646465	1.0037
4.747475	1.0036
4.848485	1.0088
4.949495	1.0034
5.050505	1.0060
5.151515	1.0047
5.252525	0.9995
5.353535	1.0055
5.454545	1.0042
5.555556	1.0050
5.656566	1.0101
5.757576	1.0042
5.858586	1.0059
5.959596	0.9980
6.060606	1.0083
6.161616	1.0006
6.262626	0.9985
6.363636	0.9981
6.464646	1.0039
6.565657	1.0033
6.666667	0.9989
6.767677	1.0048
6.868687	1.0022
6.969697	1.0006
7.070707	1.0037
7.171717	0.9983
7.272727	1.0028
7.373737	1.0010
7.474747	0.9969
7.575758	0.9994
7.676768	0.9947
7.777778	0.9985
7.878788	1.0033
7.979798	0.9985
8.080808	1.0059
8.181818	1.0070
8.282828	1.0013
8.383838	0.9989
8.484848	0.9927
8.585859	0.9940
8.686869	0.9970
8.787879	1.0004
8.888889	0.9941
8.989899	0.9931
9.090909	0.9929
9.191919	0.9958
9.292929	0.9976
9.393939	0.9945
9.494949	0.9942
9.595960	0.9902
9.696970	0.9906
9.797980	0.9895
9.898990	0.9954
10.000000	0.9895
