# 164798139962321408_reference_time_2145.4457667872985_frequency_0.38872653762584575_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
0,0,0,27179,58427,58429,58428,120928,183429,183428,183429,214678,245927,245928,245928
