ID,morph,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,class,class_Selam,label,cluster,pca_features_0,pca_features_1
KIC07515679,0.85,54998.132442,5.5904352,6.740342544937007,4.893892326206168,-4.431627913925592,0.3001260811792123,-4.639886745266225,-7.226223591650163,-5.893352199805375,-1.2549410413625433,3.898277736664166,5.936494933053932,2.676881400986262,3.4781135003353336e-10,Ellipsoidal,EA,0,EA,-0.3150326595208059,-0.09744640071696557
KIC02446623,0.0,55012.043234,175.06572,6.875043617565845,4.194257872985125,2.0985943107493936,-1.932122938313255,-7.01248799586164,-7.0643633447156855,-1.711783211100265,4.86723569956555,6.508333679537356,0.588400792659595,-6.411247704330093,0.2665065178115275,Detached,EA,2,EW,-0.29935931102682684,-0.1471082474624139
KIC12104285,0.87,54964.713694,0.2514509,-13.202541238434025,15.847549810575996,-0.4667860182999883,8.801669258357954,-21.883964352193896,13.706540103621082,4.284728366155839,-15.899278683132142,15.373902143172176,-8.61873822783306,2.88134063236217,2.6572160536563305,Ellipsoidal,EW,1,EB,-0.34261815381455824,0.08467163829415052
KIC11875706,0.96,54964.788241,0.3857206,0.4615885694276238,0.4340570934777795,-0.0624024331756606,0.2821349331643755,-0.0259014377951559,-0.252717015446992,-0.0974384761551254,0.2540314932145183,0.1311957310945656,-0.403369389659428,0.2480398783295121,1.457438765016216,Ellipsoidal,EA,0,EA,-0.24979704433454683,-0.08538752464945729
KIC07532973,0.54,54954.115572,2.1446323,0.9987285184873947,-0.0026679193142573,-0.0008128383002477,-0.0050112079369738,-0.0014789175666264,-0.0015618293822743,-0.0013289223162202,-0.0014133196464424,-0.0011590077704205,-0.0011210622224544,-0.0008973949709676,6.695766294588559,SemiDetached,EA,0,EA,-0.24409953393526415,-0.09095222534333003
KIC08953257,0.3,54965.919288,3.2217848,0.99726977409568,-0.0053598564720662,-0.0019916735027442,-0.004416276780097,-0.0042385225908037,-0.0040536510016566,-0.0038345673744629,-0.0035427776565527,-0.0032054603262283,-0.0028506576126997,-0.0024159465322032,11.423450456509016,Detached,EA,0,EA,-0.2440925100334064,-0.09093419469340251
KIC05866138,0.05,54926.772963,342.3,2.7593681960882863,1.7764491922653665,1.635581456436983,-0.5282246403591778,-2.586553351870456,-2.8434770163924292,-0.8460554443566437,2.0905122639091434,3.249078751057246,0.4439231156936024,-4.150727938840451,0.3563299313907577,Detached,EA,0,EA,-0.26811131788335774,-0.10795185368243382
KIC06948815,0.54,55000.4341,1.5415307,0.9860666675038828,-0.0337918431115956,-0.0076876842156783,-0.03612279419711,-0.0215874219738623,-0.0232207780820123,-0.0181962551238215,-0.0185853452610592,-0.0130684812189833,-0.0129883542918018,-0.0079139284620927,6.511899802622806,SemiDetached,EA,0,EA,-0.24382336899380266,-0.09161145943340121
KIC10232123,0.44,54954.181852,1.3437664,0.9996261377066116,-0.0008825862509567,-0.0001670738400902,-0.0006711439413501,-0.0005345508563481,-0.0004918150142383,-0.0004670705988365,-0.0004267974774162,-0.0003607005573212,-0.0003031356355283,-0.0002382132716582,10.181603831511971,SemiDetached,EA,0,EA,-0.24412711890366479,-0.09085589899697921
KIC06462057,0.93,54954.018541,0.478716,-0.2454554755940727,0.1292446249791023,-0.2229171070532791,0.8219249622807296,0.9752973150387346,0.2256922807099612,-0.7734999986915191,-0.8823119866957003,0.1775714680552938,0.9639682424750288,-0.2149660164739562,0.936934157990696,Ellipsoidal,EW,0,EA,-0.24765470154256927,-0.07215780966018889
