ID,morph,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,label
KIC07770471,0.57,55000.182569,1.1578046,-1420.9641820001984,933.4830103551953,324.29841526880745,2987.0422650076916,-3377.2710845454535,-2071.693141843439,5926.717965316172,-2286.742797346953,-3288.796707132116,4160.4859286622595,-1885.6523154382571,0.44233306255373694,SemiDetached
KIC11496078,0.88,54953.599863,0.2997192,-362.2883701880571,502.2315137902782,53.12299994764342,839.8079715586218,-2167.501157770268,505.58525231038305,2869.656328586858,-3745.8038188188593,1864.2264886914052,-177.04527405904986,-181.00062609118078,0.44333074210426826,Ellipsoidal
KIC05129777,-1.0,55001.264573,26.1585303,0.25050692074001224,2.1923482159572814,0.021876318633048786,-2.7168788355312663,0.9121760863418187,2.4836378108347867,-4.677028992060933,4.30674477612102,-2.5004268564152548,0.937913851110638,-0.2108969847397593,0.6806718812159747,Detached
KIC09005043,0.72,55002.139462,0.320238,-779.3833595225142,635.8674558481416,437.31961958370135,-234.54040400368112,-288.0947435907842,2002.5054782927712,-267.09023686178887,-2335.558434448717,85.25520759552268,2742.6011158181013,-1998.0358297803634,0.30131504970411055,OverContact
KIC03352751,0.5,54954.597119,3.4954552,25.347201429097627,14.179983365523789,-27.84596188782849,-87.84712916714957,45.491067049950416,61.13354716415536,-142.02203336726222,122.66651768344704,21.48031741195085,-139.3796654899478,107.77169333430174,0.3096267267051701,SemiDetached
KIC06504954,0.0,55107.425192,130.3545945,-0.8154739948654969,2.6487608356794214,0.008024568944801575,-1.132643353871606,0.4434491724950364,0.4555927247968671,-2.0126247873221685,2.720050872340565,-1.9180217009308254,0.7446332823993902,-0.14178559300506793,0.4973259310827404,Detached
KIC08088354,0.29,54965.604098,2.8978298,37.15862564400706,-116.86018302527303,-4.154688084050079,167.2966227377164,-91.39704425294444,-105.71956599568847,278.8941090647769,-309.9214445698706,217.62828176748368,-101.38741710055375,29.441777985786008,0.852375201733877,Detached
KIC11125936,0.25,54993.892041,2.6722175,-0.2511068065409064,3.9653140330156194,0.06909094213455805,-5.911935783407095,3.5267222164380434,4.166740241643563,-11.503415789196241,12.538512826179671,-8.07285252591221,3.1864387643073036,-0.7135278471947117,0.5474990678081488,Detached
KIC09478836,0.71,55002.132513,0.2540637,1.8697943492476856,-0.8015393309075378,-0.023164064909249032,-1.4131988478960242,3.562953560037597,-4.530277694681508,4.087500054219759,-2.810737695658309,1.4860137031336695,-0.5865803839750997,0.15893057017489387,0.9825594810472477,OverContact
KIC06026204,0.98,54953.943599,2.2798149,0.07013018250657413,1.7516059427971524,-0.003362718498764132,-1.4665606624788197,1.0851630765716043,-0.7037390917180041,0.3948807382482052,-0.18813483760406763,0.07427632935298817,-0.023753488478371314,0.0064670435115481515,1.226959823747039,Ellipsoidal
