ID,morph,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,label
KIC09719636,0.26,55000.791902,3.35157,0.9978569843130679,-0.00429813721240359,-0.002215438136925178,-0.004338260186525478,-0.004254461945936098,-0.004129350873671468,-0.004041600592445647,-0.003816761731844248,-0.003515714687941871,-0.003188787996006788,-0.002733521928504313,11.402667249219705,Detached
KIC03865298,0.15,54967.812277,9.5306346,10.30030562602823,7.9555384621142835,-14.7085912858054,1.8254765172975973,-5.635491192435653,-11.154154811092333,-11.733364035500896,-5.987487570760063,4.453002605191677,13.807611042045401,11.866985776540178,0.020222069626877486,Detached
KIC04066203,0.93,55000.041821,0.3625492,0.7464766064919159,0.48734344939251095,-0.22323874627153162,-0.04880163277870994,-0.3550190849950944,-0.14505837901225177,0.3005123362907725,0.33858688243110474,-0.24073602352079362,-0.5166672009478842,0.6147959376332155,1.2152829382685197,Ellipsoidal
KIC08587078,0.88,55000.262147,0.5841474,-1.521494930715691,0.623322839846781,-0.25070492560576646,3.0867477942761057,0.8941653935667205,-2.716169884334448,-1.3023852454388278,2.494439670221233,0.7318910441802136,-2.372428074559596,1.273223536232192,1.2873199067183625,Ellipsoidal
KIC03119295,0.75,55000.054095,0.4396981,0.8674009348806283,0.11179614604962307,-0.003184247754196972,-0.18075674542527687,-0.0245478574746343,-0.0409761897298143,0.00909519252594799,-0.0326560929768038,0.017120560361850876,-0.01954254267839628,0.006161671864612475,4.882291638126107,OverContact
KIC09936698,0.27,55000.668364,5.7121512,-136.00658813723456,-99.06507034590398,104.51911382561565,-6.229143386520924,96.26831194237161,154.6423406468353,134.01761071428407,39.825628378542255,-76.85774911008495,-136.79761404223697,-73.3298610435321,0.24091002080854798,Detached
KIC04247023,0.03,55014.593156,47.1906146,12.40280687950698,8.87103494219147,-1.881080403702479,-0.28155239033964985,-10.652141679606032,-15.773533844546423,-10.682370760666698,2.802642228519576,13.942081180223452,9.855118141615504,-7.606150234604152,-6.418407322190759e-14,Detached
KIC08561192,0.56,55001.352936,2.7425932,0.9523469798644163,-0.0956442871148033,-0.01797411128314896,-0.12202859685511144,-0.0736089531749868,-0.08352487358160503,-0.05765461305457193,-0.06015843644356838,-0.03699659343007613,-0.037085861018709775,-0.0184900947115193,6.418947995122869,SemiDetached
KIC02988984,0.82,54999.991556,0.7130196,0.8844379648406551,0.13383032398787503,-0.0020306829672742917,-0.1468193804213996,0.009750049608493409,-0.053958834766272196,0.03219330263918175,-0.03466818963941574,0.021005149153115327,-0.0158353076822786,0.00549741793156111,4.7598689846613516,Ellipsoidal
KIC09651155,0.68,55000.466129,1.0738337,0.9938214405231734,-0.002314546728822599,-0.0013542056143524778,-0.016039625117653993,-0.0016497318563194606,-0.0027142556275833456,-0.0014189320768663912,-0.0026389457008097164,-0.0011053363291033806,-0.0020278053659957967,-0.0007726364253700837,6.301128549385191,SemiDetached
