# KIC03734660_morp_-1.0_T0_55004.352911_P_19.9421366_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
7403,7403,7403,18170,37247,37247,37247,37247,37247,37247,37247,61097,69999,83041,83040
419665,462594,470133,475609,482525,482525,482525,482525,482525,482525,482525,496417,507023,507402,507402
