# TIC 0122645363_morp_ 0.532_T0_ 1628.200048_P_ 0.5339372_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
152674,166114,174933,181769,196317,196317,196317,196317,196317,196317,196317,212012,218881,225789,225789
414592,414591,416472,422039,427355,429838,429837,448720,467602,467602,468904,495558,518265,518769,518769
