# TIC 0118586896_morp_ 0.154_T0_ 1365.702694_P_ 12.1136299.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
512503,512503,516095,523024,531524,531524,531524,531524,531524,531524,531524,540318,547374,552123,552122
618265,618264,618873,625809,633371,633371,633371,633371,633371,633371,633371,639704,646115,646439,646439
