# KIC09613070_morp_0.34_T0_55000.262541_P_2.3318534.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
133966,133965,137385,141638,149679,149679,149679,149679,149679,149679,149679,157328,161217,164885,164884
383648,383648,387527,391807,399456,399456,399456,399456,399456,399456,399456,407083,411312,415359,415358
