# 5281277059169219840_reference_time_1934.252869016761_frequency_0.7571799203126431_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
112867,112867,112867,130064,147342,147342,147342,147342,147342,147342,147342,165588,183559,183705,183704
