0.000000	0.7532
0.011212	0.7479
0.022424	0.7600
0.033636	0.7740
0.044848	0.8027
0.056061	0.8365
0.067273	0.8724
0.078485	0.9005
0.089697	0.9399
0.100909	0.9665
0.112121	0.9881
0.123333	1.0010
0.134545	1.0065
0.145758	1.0167
0.156970	1.0292
0.168182	1.0419
0.179394	1.0504
0.190606	1.0587
0.201818	1.0670
0.213030	1.0786
0.224242	1.0898
0.235455	1.1048
0.246667	1.0936
0.257879	1.1019
0.269091	1.1042
0.280303	1.1057
0.291515	1.1040
0.302727	1.1043
0.313939	1.1010
0.325152	1.0930
0.336364	1.0886
0.347576	1.0775
0.358788	1.0756
0.370000	1.0704
0.381212	1.0584
0.392424	1.0459
0.403636	1.0447
0.414848	1.0345
0.426061	1.0330
0.437273	1.0207
0.448485	1.0096
0.459697	1.0074
0.470909	0.9961
0.482121	0.9763
0.493333	0.9683
0.504545	0.9554
0.515758	0.9516
0.526970	0.9472
0.538182	0.9445
0.549394	0.9425
0.560606	0.9458
0.571818	0.9477
0.583030	0.9448
0.594242	0.9538
0.605455	0.9604
0.616667	0.9759
0.627879	0.9878
0.639091	1.0011
0.650303	1.0049
0.661515	1.0203
0.672727	1.0298
0.683939	1.0299
0.695152	1.0388
0.706364	1.0408
0.717576	1.0446
0.728788	1.0570
0.740000	1.0672
0.751212	1.0685
0.762424	1.0866
0.773636	1.0917
0.784848	1.0964
0.796061	1.1083
0.807273	1.1061
0.818485	1.1029
0.829697	1.1093
0.840909	1.1129
0.852121	1.1000
0.863333	1.1045
0.874545	1.1002
0.885758	1.0882
0.896970	1.0866
0.908182	1.0728
0.919394	1.0562
0.930606	1.0502
0.941818	1.0350
0.953030	1.0310
0.964242	1.0190
0.975455	1.0079
0.986667	0.9988
0.997879	0.9910
1.009091	0.9703
1.020303	0.9379
1.031515	0.9132
1.042727	0.8785
1.053939	0.8358
1.065152	0.8112
1.076364	0.7742
1.087576	0.7514
1.098788	0.7553
1.110000	0.7555
