# KIC09508954_morp_0.8_T0_55002.29276_P_1.1006461.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
389136,389135,408648,460960,552850,552850,552850,552850,552850,552850,552850,625833,672801,698770,698769
698770,698770,698770,753622,829197,829197,829197,829197,829197,829197,829197,861236,889133,889135,889134
