# KIC05022440_morp_0.19_T0_54966.608467_P_3.6939503_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
114259,114258,116081,118351,121968,121968,121968,121968,121968,121968,121968,125660,127983,129830,129829
364123,364123,365999,368271,371995,371995,371995,371995,371995,371995,371995,375761,378059,379927,379926
