# KIC09651155_morp_0.68_T0_55000.466129_P_1.0738337.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
281900,281900,300411,362859,406503,406503,406503,406503,406503,406503,406503,421785,428862,532002,532002
532003,620575,632195,640659,655135,655135,655135,655135,655135,655135,655135,670052,678677,689817,781899
