# KIC06693555_morp_-1.0_T0_54997.298851_P_10.8749883_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
347032,347031,347032,371204,446694,446694,446694,446694,446694,446694,446694,510317,540485,548757,548757
657362,657362,657362,753204,778706,778706,778706,778706,778706,778706,778706,812739,839753,847031,847030
