# KIC09108058_morp_0.56_T0_54999.729437_P_2.1749282.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
356354,356354,359287,378672,397357,397357,397357,397357,397357,397357,397357,413534,435445,438747,438746
604269,604269,611666,629183,647412,647412,647412,647412,647412,647412,647412,665639,683049,690446,690445
