# TIC 0233043818_morp_ 0.765_T0_ 1984.082795_P_ 0.3708289_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
99850,99850,175401,194373,226659,226659,226659,226659,226659,226659,226659,258429,278172,353346,353346
353347,353346,424575,443234,477261,477261,477261,477261,477261,477261,477261,510377,529694,599849,599849
