# TIC 0056127811_morp_ 0.305_T0_ 1438.951017_P_ 3.7236125.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
626419,626418,626680,627366,632765,633139,633139,635487,637836,637836,637875,645744,646415,646988,646987
881295,881295,883934,887280,896686,896686,896686,896686,896686,896686,896686,905668,908869,911417,911416
