# TIC 0243643549_morp_ 0.615_T0_ 1599.753080_P_ 1.7922626_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
218223,302460,307399,319875,336973,336973,336973,336973,336973,336973,336973,354426,366692,371525,455533
468637,552693,557393,570063,586952,586952,586952,586952,586952,586952,586952,604270,616696,621299,705035
