# 5630315754100784000_reference_time_2125.6398386123565_frequency_0.24864460199502011_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
452091,452090,452091,460005,468449,468449,468449,468449,468449,468449,468449,475270,482170,482172,482171
815505,815505,816301,824007,832311,832311,832311,832311,832311,832311,832311,840063,847115,848396,848395
