# KIC08703887_morp_-1.0_T0_55008.607704_P_14.17098_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
242053,242053,242430,242981,243517,243967,243966,245222,246477,246477,246946,247486,248038,248448,248448
565461,565461,565599,566117,568414,568683,568682,570669,571715,572656,573180,575454,575879,576069,576069
