# TIC 0119058688_morp_ 0.266_T0_ 1525.909356_P_ 1.3483333.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
593431,593431,593471,594812,608304,608306,608305,613745,619186,619185,619863,637710,638858,640095,641699
765748,765747,766725,769461,775429,775544,775543,801981,828418,828418,828539,829943,831020,832623,845448
