# KIC05877364_morp_-1.0_T0_54996.428536_P_89.6485376_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
179157,179157,179157,180268,182159,182739,182738,185105,187471,187471,187809,188655,189384,190290,190290
648701,648700,649370,650247,651128,651378,651378,661611,667280,671844,673062,673939,675887,675888,675888
