# TIC 0138951779_morp_ 0.409_T0_ 1713.905160_P_ 11.9413036_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
674765,674765,676046,677827,682005,682005,682005,682005,682005,682005,682005,684884,686468,687180,687180
835241,835240,836466,838373,842496,842496,842496,842496,842496,842496,842496,845956,847535,849011,849010
