# KIC04066203_morp_0.93_T0_55000.041821_P_0.3625492.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
361052,361051,361052,421046,489001,489001,489001,489001,489001,489001,489001,553792,612856,612857,612857
612858,612857,617487,675536,735857,735857,735857,735857,735857,735857,735857,797081,856518,861051,861050
