# KIC08108437_morp_0.0_T0_55040.295744_P_351.29_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
78985,78984,79094,79227,79398,79398,79398,79398,79398,79398,79398,79569,79703,79813,79812
103370,103369,103479,103583,104226,104226,104226,104226,104226,104226,104226,104374,104497,104573,104573
