# TIC 0263968694_morp_ 0.724_T0_ 1765.533292_P_ 1.5325047_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
146441,146440,146464,224583,244667,244667,244667,244667,244667,244667,244667,314818,360792,372318,393501
393502,416676,432079,445306,518569,518569,518569,518569,518569,518569,518569,564323,646438,646440,646439
