# TIC 0420645952_morp_ 0.693_T0_ 1817.251255_P_ 1.8465162_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
25791,25791,25791,27770,37294,39439,45665,58434,70822,77429,79829,88846,91170,91937,91936
652787,652786,652787,654627,664113,664927,664927,693179,721433,721432,721918,723792,725803,725991,725991
