0.000000	0.7498
0.030303	0.7545
0.060606	0.7689
0.090909	0.7921
0.121212	0.8216
0.151515	0.8546
0.181818	0.8878
0.212121	0.9196
0.242424	0.9484
0.272727	0.9718
0.303030	0.9856
0.333333	0.9946
0.363636	1.0043
0.393939	1.0147
0.424242	1.0256
0.454545	1.0370
0.484848	1.0485
0.515152	1.0596
0.545455	1.0698
0.575758	1.0790
0.606061	1.0871
0.636364	1.0940
0.666667	1.0992
0.696970	1.1031
0.727273	1.1054
0.757576	1.1059
0.787879	1.1049
0.818182	1.1028
0.848485	1.0988
0.878788	1.0936
0.909091	1.0874
0.939394	1.0802
0.969697	1.0721
1.000000	1.0638
1.030303	1.0551
1.060606	1.0469
1.090909	1.0392
1.121212	1.0319
1.151515	1.0254
1.181818	1.0194
1.212121	1.0135
1.242424	1.0055
1.272727	0.9952
1.303030	0.9834
1.333333	0.9711
1.363636	0.9597
1.393939	0.9500
1.424242	0.9427
1.454545	0.9383
1.484848	0.9362
1.515152	0.9363
1.545455	0.9382
1.575758	0.9428
1.606061	0.9500
1.636364	0.9597
1.666667	0.9713
1.696970	0.9835
1.727273	0.9952
1.757576	1.0056
1.787879	1.0136
1.818182	1.0194
1.848485	1.0255
1.878788	1.0321
1.909091	1.0392
1.939394	1.0471
1.969697	1.0553
2.000000	1.0638
2.030303	1.0722
2.060606	1.0802
2.090909	1.0875
2.121212	1.0938
2.151515	1.0988
2.181818	1.1027
2.212121	1.1051
2.242424	1.1061
2.272727	1.1054
2.303030	1.1029
2.333333	1.0991
2.363636	1.0940
2.393939	1.0872
2.424242	1.0790
2.454545	1.0698
2.484848	1.0594
2.515152	1.0484
2.545455	1.0370
2.575758	1.0255
2.606061	1.0145
2.636364	1.0042
2.666667	0.9946
2.696970	0.9856
2.727273	0.9718
2.757576	0.9484
2.787879	0.9196
2.818182	0.8878
2.848485	0.8545
2.878788	0.8216
2.909091	0.7920
2.939394	0.7689
2.969697	0.7545
3.000000	0.7498
