# 2006119407972993792_reference_time_2112.1297333969546_frequency_0.21402548524611537_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
0,0,0,6951,31966,31966,31966,31966,31966,31966,31966,57497,78603,87597,87596
410326,410326,410326,429153,449426,449426,449426,449426,449426,449426,449426,463039,474948,474950,474949
