# TIC 0178284730_morp_ 0.198_T0_ 1412.697396_P_ 2.2359828_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
222035,222034,224559,231259,239578,239578,239578,239578,239578,239578,239578,246812,274273,274275,274274
363537,363536,366313,372819,380635,380635,380635,380635,380635,380635,380635,388293,394648,397672,397672
