# TIC 0042705187_morp_ 0.620_T0_ 1684.249031_P_ 2.1303275.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
297730,297729,297730,298722,315398,315398,315398,315398,315398,315398,315398,332344,332629,332839,332839
617906,617905,617906,618223,618417,619062,619062,635598,652136,652135,652267,652563,652829,653081,653080
