# TIC 0160697480_morp_ 0.708_T0_ 1602.125424_P_ 2.9844975_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
589873,589872,594422,598761,604450,604450,604450,604450,604450,604450,604450,610186,614632,618323,618323
839061,839061,844210,848686,854635,854635,854635,854635,854635,854635,854635,860508,864938,870495,870494
