# TIC 0314294022_morp_ 0.854_T0_ 1683.958350_P_ 0.6222627_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
248665,248664,254134,316799,385658,385658,385658,385658,385658,385658,385658,450739,513564,519863,519863
519864,519863,519864,575469,630695,630695,630695,630695,630695,630695,630695,691540,748662,748664,748663
