0.000000	0.4560
0.008081	0.4702
0.016162	0.5323
0.024242	0.5930
0.032323	0.6493
0.040404	0.7244
0.048485	0.7741
0.056566	0.8187
0.064646	0.8764
0.072727	0.9152
0.080808	0.9600
0.088889	0.9972
0.096970	1.0271
0.105051	1.0563
0.113131	1.1086
0.121212	1.1318
0.129293	1.1546
0.137374	1.1979
0.145455	1.2073
0.153535	1.2286
0.161616	1.2582
0.169697	1.2713
0.177778	1.2773
0.185859	1.2963
0.193939	1.2865
0.202020	1.2930
0.210101	1.3028
0.218182	1.3104
0.226263	1.2901
0.234343	1.2679
0.242424	1.2514
0.250505	1.2488
0.258586	1.2072
0.266667	1.1790
0.274747	1.1574
0.282828	1.1395
0.290909	1.1101
0.298990	1.0666
0.307071	1.0501
0.315152	1.0015
0.323232	0.9732
0.331313	0.9469
0.339394	0.8993
0.347475	0.8643
0.355556	0.8108
0.363636	0.7711
0.371717	0.7213
0.379798	0.6703
0.387879	0.6237
0.395960	0.6119
0.404040	0.5977
0.412121	0.6453
0.420202	0.6722
0.428283	0.7050
0.436364	0.7627
0.444444	0.8157
0.452525	0.8477
0.460606	0.9133
0.468687	0.9460
0.476768	0.9737
0.484848	1.0188
0.492929	1.0459
0.501010	1.0695
0.509091	1.0953
0.517172	1.1286
0.525253	1.1674
0.533333	1.1849
0.541414	1.2278
0.549495	1.2388
0.557576	1.2472
0.565657	1.2740
0.573737	1.2754
0.581818	1.2867
0.589899	1.3034
0.597980	1.3046
0.606061	1.2924
0.614141	1.2937
0.622222	1.2782
0.630303	1.2626
0.638384	1.2469
0.646465	1.2384
0.654545	1.2231
0.662626	1.1813
0.670707	1.1561
0.678788	1.1303
0.686869	1.0966
0.694949	1.0613
0.703030	1.0343
0.711111	0.9924
0.719192	0.9526
0.727273	0.9093
0.735354	0.8666
0.743434	0.8255
0.751515	0.7633
0.759596	0.7183
0.767677	0.6514
0.775758	0.5866
0.783838	0.5278
0.791919	0.4728
0.800000	0.4532
