# KIC11197126_morp_0.25_T0_54954.298554_P_4.4948088_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
51510,51509,53300,56426,60257,60257,60257,60257,60257,60257,60257,64188,67462,68923,68922
181561,181561,183260,186518,190460,190460,190460,190460,190460,190460,190460,194303,197399,199227,199226
