# KIC09529733_morp_0.46_T0_54967.076403_P_4.809132.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
530154,530154,532415,537617,541025,543193,543192,548395,553599,553598,555680,559102,564325,566549,566548
780102,780101,782440,788627,798343,798343,798343,798343,798343,798343,798343,808129,814295,816623,816623
