# KIC09514070_morp_0.64_T0_54999.793852_P_0.6072562.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
308034,308034,378805,396562,429928,429928,429928,429928,429928,429928,429928,462842,480516,551239,551239
551240,599457,617318,633821,682023,682023,682023,682023,682023,682023,682023,724914,742431,760783,808033
