ID,morph,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w,label
TIC 0229750058,0.146,1937.525564,10.1827843,3.6300370089020944,2.4213254992205426,0.19606572111666015,-0.4424394890707742,-3.1028710834383992,-3.7146504840946086,-1.7144738680704896,1.5005363829157798,3.1827645157215843,1.3392414060631836,-2.295691493348901,0.3110813977545358,Detached
TIC 0129764561,0.54,1386.756676,2.4348772,0.9955050564583672,-0.11325418846703318,-0.020159904342913926,-0.13099177816003946,-0.08424042547808785,-0.09583325343519628,-0.06434171585022047,-0.06961167145613317,-0.040624498844096704,-0.0419396962231742,-0.020143093669194083,6.408278089008863,SemiDetached
TIC 0241013310,0.524,1765.792392,2.1448943,425.1535811117893,325.17253804110607,-581.1903293057758,66.2905996490619,-243.6189754186935,-470.14004672590545,-502.17714565243494,-293.07259075870803,113.4219039373226,548.4381276277675,612.6833817994144,0.2458614167125648,SemiDetached
TIC 0172933154,0.22,1874.266089,5.7872723,-35.27518737184257,-20.24711791604745,-48.805239914743176,13.695877467141786,40.20219916394904,35.78091739078916,-0.4703395376166797,-39.18280888055557,-37.20764041588508,20.65357231319508,71.85320747645008,0.12310173386312916,Detached
TIC 0457427613,0.599,1570.149996,1.2228117,2.3309730810947453,1.7474002982502053,-1.3681139333976156,0.28124915793957916,-1.3317132853435605,-2.232879340940724,-1.8838573170539057,-0.43478693105128946,1.2221382109088486,1.8724911127094575,0.7970577632901303,0.23749907840671702,SemiDetached
TIC 0267990226,0.917,1684.309964,3.2819533,-2.2466935313990923,0.6451612676463965,-0.46807159706222895,4.1428620873969155,1.4317959674358123,-3.6913619790301357,-2.149213257517551,3.593139869531199,1.591351427601443,-4.228841444531113,2.3710710607971395,1.3669202122075854,Ellipsoidal
TIC 0101233501,0.394,1676.679922,14.54574,3.303052331109421,1.5034075400223565,-1.7173269287463504,-2.186682059752188,-4.076675852388208,-1.5160867526022932,3.472894129499392,4.745896614034072,-2.0135420317595227,-7.206943517522639,6.691554741865911,0.9385325033750076,Detached
TIC 0170749770,0.444,1412.46376,5.3055493,0.999561214706281,-0.002476009574719842,-0.000757435841953713,-0.0020804473791463745,-0.0021027742870369194,-0.002075197294565666,-0.001954828007117078,-0.0016543051834013922,-0.0013928396945434526,-0.0011872870570436775,-0.0010010784390917036,10.290190707255366,SemiDetached
TIC 0052449797,0.357,1470.023061,2.4511251,5.700086742575468,3.9202951731293316,0.64246231975437,-0.33717847112785365,-4.4272442202526125,-5.6848406097051845,-3.2005520120284534,1.2223296578595388,3.8591185388862383,1.8945469422142565,-2.588957843311283,0.09080514530068953,Detached
TIC 0397048159,0.564,1438.515795,1.6054836,1.0006964767371729,-0.03742056067486424,-0.009170571134232829,-0.06341257437849789,-0.025808912478347545,-0.03988629284855051,-0.020384079375480244,-0.029818984170923272,-0.013233111251943746,-0.018671536058295704,-0.006828863956731729,6.343044611564309,SemiDetached
TIC 0327121759,0.554,1767.440786,2.9898655,0.9993558902420513,-0.07817658025505543,-0.016370791386314233,-0.1029369016011804,-0.05211380445837885,-0.06465306259381008,-0.042821380474238724,-0.04906950998760903,-0.02819491158041151,-0.0315958944648949,-0.014975845670163265,6.403892871759458,SemiDetached
TIC 0038023570,0.426,1468.799434,1.2215651,0.9940210995905524,-0.012657250325392073,-0.011027488725959999,-0.03474488095887538,0.006863154545162166,-0.02155232741809143,0.004580956474768868,-0.01744506051609863,0.0032062454171003186,-0.013508933921624304,0.0010338443913592557,5.917492416934365,SemiDetached
TIC 0234874474,0.641,1469.251928,1.3159894,0.9997564393356747,-0.0027042939628070767,-0.00022922159031254417,-0.006985950315178468,-0.0035697265442490886,-0.002019052743833492,-0.0024594664859139636,-0.001167846990471501,-0.0018461858012388931,-0.0006256955620615283,-0.0009636033812809528,5.5835926881123354,SemiDetached
TIC 0445921773,0.574,1439.541806,2.4309689,0.868753717210091,0.2454867716817298,-0.0074878749888190104,-0.24831018576144903,0.19205120380095772,-0.17051606972693198,0.11159295415649736,-0.0886323624310984,0.04419104337062601,-0.032618279996502186,0.009916163418433606,4.682267864867307,SemiDetached
TIC 0141333573,0.378,1574.203975,4.2473074,-175.28306727830733,-125.50578676877338,101.88619666287256,-1.2308484303102103,133.1753310616646,203.2415350654466,162.70472371342572,26.067161027154153,-122.83737975306273,-164.63901931898187,-36.584268841966214,0.25183444286638224,Detached
