# KIC10338279_morp_0.05_T0_55001.427132_P_5.66027_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
631355,631355,632054,633677,635611,635611,635611,635611,635611,635611,635611,637541,639144,639910,639910
881053,881052,882013,883618,885618,885618,885618,885618,885618,885618,885618,887589,889183,890135,890134
