# KIC09053086_morp_0.56_T0_55000.314343_P_1.2748413_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
537715,635491,644582,651453,663960,663960,663960,663960,663960,663960,663960,676361,683193,692239,791068
791069,886102,895078,901815,913898,913898,913898,913898,913898,913898,913898,925917,932608,941436,999999
