# KIC03122985_morp_0.47_T0_54965.600017_P_0.9934885_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
610387,610387,613909,620683,632541,632541,632541,632541,632541,632541,632541,649742,656887,662325,662324
858011,858010,864215,872597,885019,885019,885019,885019,885019,885019,885019,897542,905958,912156,912155
