# KIC09544350_morp_0.92_T0_54966.047971_P_2.2597771_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
183983,183983,189337,245403,307065,307065,307065,307065,307065,307065,307065,371175,428569,433697,433697
433698,433697,433698,490737,561294,561294,561294,561294,561294,561294,561294,628407,683981,683982,683982
