0.000000	0.7137
0.053872	0.7230
0.107744	0.7489
0.161616	0.7877
0.215488	0.8347
0.269360	0.8839
0.323232	0.9303
0.377104	0.9686
0.430976	0.9918
0.484848	0.9952
0.538721	0.9975
0.592593	1.0000
0.646465	1.0025
0.700337	1.0052
0.754209	1.0080
0.808081	1.0111
0.861953	1.0140
0.915825	1.0170
0.969697	1.0198
1.023569	1.0228
1.077441	1.0257
1.131313	1.0285
1.185185	1.0310
1.239057	1.0336
1.292929	1.0359
1.346801	1.0384
1.400673	1.0406
1.454545	1.0425
1.508418	1.0442
1.562290	1.0459
1.616162	1.0475
1.670034	1.0489
1.723906	1.0503
1.777778	1.0513
1.831650	1.0527
1.885522	1.0536
1.939394	1.0547
1.993266	1.0555
2.047138	1.0564
2.101010	1.0571
2.154882	1.0580
2.208754	1.0589
2.262626	1.0586
2.316498	1.0555
2.370370	1.0499
2.424242	1.0425
2.478114	1.0352
2.531987	1.0283
2.585859	1.0233
2.639731	1.0203
2.693603	1.0203
2.747475	1.0231
2.801347	1.0282
2.855219	1.0351
2.909091	1.0425
2.962963	1.0498
3.016835	1.0554
3.070707	1.0586
3.124579	1.0587
3.178451	1.0581
3.232323	1.0573
3.286195	1.0565
3.340067	1.0555
3.393939	1.0547
3.447811	1.0538
3.501684	1.0525
3.555556	1.0514
3.609428	1.0503
3.663300	1.0490
3.717172	1.0474
3.771044	1.0459
3.824916	1.0442
3.878788	1.0425
3.932660	1.0405
3.986532	1.0385
4.040404	1.0361
4.094276	1.0337
4.148148	1.0310
4.202020	1.0283
4.255892	1.0256
4.309764	1.0228
4.363636	1.0199
4.417508	1.0168
4.471380	1.0141
4.525253	1.0111
4.579125	1.0081
4.632997	1.0052
4.686869	1.0026
4.740741	0.9999
4.794613	0.9975
4.848485	0.9948
4.902357	0.9917
4.956229	0.9686
5.010101	0.9303
5.063973	0.8839
5.117845	0.8347
5.171717	0.7876
5.225589	0.7488
5.279461	0.7229
5.333333	0.7137
