# KIC08459354_morp_-1.0_T0_54963.39982_P_53.5573181_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
226889,226888,226894,227016,227137,227146,227146,228095,229046,229045,229050,229174,229296,229306,229306
950250,950249,950260,950379,950505,950505,950505,950505,950505,950505,950505,950630,950752,950760,950760
