# TIC 0030993392_morp_ 0.289_T0_ 1600.066096_P_ 5.7945445_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
216793,216793,216793,218838,229407,229407,229407,229407,229407,229407,229407,231764,233745,234632,234631
970383,970383,970642,972997,975131,975892,975891,979360,982829,982829,983430,985643,987970,988353,988352
