# KIC06370558_morp_-1.0_T0_55015.363887_P_60.3165845_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
449760,449759,450398,453256,460182,460182,460182,460182,460182,460182,460182,471131,474547,474549,474548
474549,474549,475145,478552,483076,483076,483076,483076,483076,483076,483076,498093,501059,501563,501562
