# KIC10664416_morp_-1.0_T0_55022.17439_P_25.3221744_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
729594,729593,732079,740123,749413,749413,749413,749413,749413,749413,749413,804587,832969,832971,832970
832971,832971,845718,855778,869064,869064,869064,869064,869064,869064,869064,882360,892593,901995,901994
