# KIC09593528_morp_0.73_T0_54965.36556_P_1.8866281.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
13283,30238,36967,43169,111576,112136,112136,122055,131975,131975,133878,183226,188561,195531,210650
346897,346896,348872,354828,361569,361569,361569,361569,361569,361569,361569,368979,374904,377995,377995
