,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56107.16086372,0.2280182,1.133103,0.000209,1.30657,0.00025,1.073919,0.000198,
1,56107.18129796,0.26860377,1.138593,0.000209,1.313012,0.00025,1.079122,0.000198,
2,56107.2017321,0.30918915,1.114635,0.000209,1.284278,0.00025,1.056415,0.000198,
3,56107.22216644,0.34977493,1.069086,0.000209,1.229561,0.00025,1.013245,0.000198,
4,56107.24260068,0.3903605,0.998445,0.000208,1.144775,0.00025,0.946295,0.000198,
5,56107.26303482,0.43094588,0.878599,0.000208,1.00096,0.000249,0.832708,0.000197,
6,56107.28346915,0.47153164,0.74241,0.000208,0.837609,0.000249,0.703633,0.000197,
7,56107.30390339,-0.48788279,0.701715,0.000208,0.788724,0.000249,0.665063,0.000197,
8,56107.32433753,-0.44729741,0.787957,0.000208,0.892078,0.000249,0.7468,0.000197,
9,56107.34477187,-0.40671164,0.921459,0.000208,1.05212,0.000249,0.87333,0.000197,
10,56107.36520601,-0.36612626,1.012933,0.000208,1.161748,0.000249,0.960025,0.000197,
11,56107.38564035,-0.32554048,1.064552,0.000208,1.223629,0.000249,1.008948,0.000197,
12,56107.40607459,-0.28495491,1.098103,0.000208,1.26374,0.000249,1.040747,0.000197,
13,56107.42650872,-0.24436955,1.107691,0.000208,1.275251,0.000249,1.049834,0.000197,
14,56107.44694306,-0.20378378,1.08836,0.000207,1.251919,0.000248,1.031513,0.000197,
15,56107.4673773,-0.1631982,1.043517,0.000207,1.198172,0.000248,0.989012,0.000197,
16,56107.48781143,-0.12261284,0.979213,0.000207,1.120879,0.000248,0.928066,0.000196,
17,56107.50824577,-0.08202707,0.875754,0.000207,0.996855,0.000248,0.830011,0.000196,
18,56107.52868001,-0.04144149,0.731807,0.000207,0.824021,0.000248,0.693583,0.000196,
19,56107.54911424,-0.00085593,0.637519,0.000207,0.71096,0.000248,0.60422,0.000196,
20,56107.56954848,0.03972964,0.710551,0.000207,0.798421,0.000248,0.673437,0.000196,
21,56107.58998271,0.0803152,0.865379,0.000207,0.984114,0.000248,0.820179,0.000196,
22,56107.61041705,0.12090097,0.987662,0.000207,1.130628,0.000248,0.936075,0.000196,
23,56107.63085118,0.16148633,1.063789,0.000207,1.221999,0.000247,1.008225,0.000196,
24,56107.65128542,0.20207191,1.115424,0.000206,1.283725,0.000247,1.057163,0.000196,
25,56107.67171975,0.24265766,1.140654,0.000206,1.314039,0.000247,1.081075,0.000196,
26,56107.69215389,0.28324304,1.135719,0.000206,1.307995,0.000247,1.076398,0.000195,
27,56107.71258812,0.3238286,1.102093,0.000206,1.26765,0.000247,1.044528,0.000195,
28,56107.73302246,0.36441437,1.050068,0.000206,1.205118,0.000247,0.995221,0.000195,
29,56107.75345669,0.40499993,0.96333,0.000206,1.101096,0.000247,0.913013,0.000195,
30,56107.77389082,0.44558528,0.828971,0.000206,0.939872,0.000246,0.785672,0.000195,
31,56107.79432516,0.48617106,0.715596,0.000206,0.803824,0.000246,0.678219,0.000195,
32,56107.81475939,-0.47324339,0.720652,0.000206,0.809801,0.000246,0.68301,0.000195,
33,56107.85562785,-0.39207227,0.96373,0.000205,1.101229,0.000246,0.913393,0.000195,
34,56107.87606208,-0.35148672,1.036791,0.000205,1.188763,0.000246,0.982637,0.000194,
35,56107.89649642,-0.31090094,1.081561,0.000205,1.242479,0.000245,1.025069,0.000194,
36,56107.91693055,-0.27031558,1.107217,0.000205,1.273144,0.000245,1.049385,0.000194,
37,56107.93736478,-0.22973003,1.106091,0.000205,1.27182,0.000245,1.048318,0.000194,
38,56107.95779911,-0.18914427,1.076353,0.000205,1.236012,0.000245,1.020133,0.000194,
39,56107.97823324,-0.14855891,1.024415,0.000205,1.173716,0.000245,0.970908,0.000194,
40,56107.99866747,-0.10797336,0.949437,0.000204,1.083662,0.000245,0.899846,0.000194,
41,56108.0191017,-0.0673878,0.827439,0.000204,0.937414,0.000245,0.78422,0.000194,
42,56108.03953593,-0.02680225,0.684479,0.000204,0.765763,0.000244,0.648727,0.000193,
43,56108.05997026,0.01378351,0.644509,0.000204,0.717905,0.000244,0.610845,0.000193,
44,56108.08040439,0.05436887,0.766681,0.000204,0.86427,0.000244,0.726636,0.000193,
45,56108.10083862,0.09495442,0.917464,0.000204,1.045177,0.000244,0.869543,0.000193,
46,56108.12127295,0.13554018,1.021625,0.000204,1.169971,0.000244,0.968263,0.000193,
47,56108.14170708,0.17612554,1.087954,0.000203,1.249531,0.000244,1.031128,0.000193,
48,56108.16214131,0.21671109,1.130812,0.000203,1.300869,0.000243,1.071747,0.000193,
49,56108.18257563,0.25729683,1.145056,0.000203,1.317971,0.000243,1.085247,0.000193,
50,56108.20300976,0.29788218,1.129161,0.000203,1.298767,0.000243,1.070183,0.000192,
51,56108.22344399,0.33846774,1.088828,0.000203,1.250435,0.000243,1.031956,0.000192,
52,56108.24387832,0.3790535,1.027749,0.000203,1.177052,0.000243,0.974068,0.000192,
53,56108.26431255,0.41963905,0.922531,0.000202,1.050889,0.000242,0.874345,0.000192,
54,56108.28474677,0.46022459,0.780835,0.000202,0.880889,0.000242,0.74005,0.000192,
55,56108.305181,-0.49918986,0.704759,0.000202,0.789619,0.000242,0.667948,0.000192,
56,56108.32561523,-0.4586043,0.756284,0.000202,0.851378,0.000242,0.716782,0.000191,
57,56108.34604945,-0.41801876,0.891435,0.000202,1.013422,0.000242,0.844874,0.000191,
58,56108.36648368,-0.37743321,0.996873,0.000202,1.139852,0.000241,0.944805,0.000191,
59,56108.3869179,-0.33684767,1.056606,0.000201,1.211415,0.000241,1.001417,0.000191,
60,56108.40735223,-0.29626192,1.094635,0.000201,1.257089,0.000241,1.03746,0.000191,
61,56108.42778635,-0.25567658,1.111996,0.000201,1.277774,0.000241,1.053914,0.000191,
62,56108.44822058,-0.21509102,1.100206,0.000201,1.263711,0.000241,1.04274,0.00019,
63,56108.4686549,-0.17450529,1.06113,0.000201,1.216706,0.00024,1.005705,0.00019,
64,56108.48908903,-0.13391993,1.001846,0.000201,1.14568,0.00024,0.949518,0.00019,
65,56108.50952335,-0.09333419,0.911057,0.0002,1.036666,0.00024,0.86347,0.00019,
66,56108.52995758,-0.05274864,0.774978,0.0002,0.873546,0.00024,0.734499,0.00019,
67,56108.5503917,-0.0121633,0.650102,0.0002,0.723639,0.00024,0.616146,0.00019,
68,56108.57082602,0.02842244,0.675187,0.0002,0.753777,0.000239,0.63992,0.000189,
69,56108.59126025,0.06900799,0.825056,0.0002,0.933383,0.000239,0.781962,0.000189,
70,56108.61169437,0.10959333,0.962184,0.0002,1.097955,0.000239,0.911927,0.000189,
71,56108.63212869,0.15017906,1.049079,0.000199,1.202085,0.000239,0.994283,0.000189,
72,56108.65256281,0.1907644,1.107579,0.000199,1.27228,0.000238,1.049728,0.000189,
73,56108.67299704,0.23134996,1.141467,0.000199,1.312818,0.000238,1.081846,0.000188,
74,56108.69343136,0.27193569,1.145133,0.000199,1.31726,0.000238,1.08532,0.000188,
75,56108.71386548,0.31252103,1.11877,0.000198,1.285614,0.000238,1.060334,0.000188,
76,56108.7342998,0.35310677,1.07163,0.000198,1.229093,0.000237,1.015657,0.000188,
77,56108.75473402,0.3936923,0.997837,0.000198,1.140565,0.000237,0.945718,0.000188,
78,56108.77516824,0.43427784,0.874242,0.000198,0.992282,0.000237,0.828578,0.000187,
79,56108.79560246,0.47486338,0.740263,0.000197,0.831603,0.000236,0.701597,0.000187,
80,56108.81603668,-0.48455109,0.709412,0.000197,0.794541,0.000236,0.672358,0.000187,
81,56108.8364709,-0.44396555,0.803603,0.000197,0.907531,0.000236,0.761629,0.000187,
82,56108.85690512,-0.40338001,0.93684,0.000197,1.067286,0.000236,0.887907,0.000186,
83,56108.87733934,-0.36279448,1.023501,0.000196,1.171257,0.000235,0.970041,0.000186,
84,56108.89777356,-0.32220894,1.073365,0.000196,1.230926,0.000235,1.017301,0.000186,
85,56108.91820788,-0.28162321,1.104884,0.000196,1.268828,0.000235,1.047174,0.000186,
86,56108.938642,-0.24103787,1.112089,0.000196,1.277336,0.000234,1.054002,0.000185,
87,56108.95907632,-0.20045213,1.090812,0.000195,1.251939,0.000234,1.033837,0.000185,
88,56108.97951054,-0.1598666,1.043136,0.000195,1.194637,0.000234,0.988651,0.000185,
89,56108.99994466,-0.11928126,0.975485,0.000195,1.113558,0.000233,0.924534,0.000185,
90,56109.02037897,-0.07869554,0.866905,0.000195,0.983234,0.000233,0.821625,0.000185,
91,56109.04081319,-0.03811001,0.721123,0.000194,0.808473,0.000233,0.683457,0.000184,
92,56109.06124731,0.00247533,0.637738,0.000194,0.708368,0.000233,0.604427,0.000184,
93,56109.10211584,0.08364658,0.879698,0.000194,0.998561,0.000232,0.833749,0.000184,
94,56109.12255016,0.12423232,0.998031,0.000193,1.140487,0.000232,0.945901,0.000183,
95,56109.14298428,0.16481765,1.072403,0.000193,1.229642,0.000231,1.016389,0.000183,
96,56109.16341849,0.20540317,1.122602,0.000193,1.289834,0.000231,1.063966,0.000183,
97,56109.18385281,0.24598891,1.146352,0.000193,1.318365,0.000231,1.086476,0.000182,
98,56109.20428692,0.28657422,1.139441,0.000192,1.310014,0.00023,1.079926,0.000182,
99,56109.22472114,0.32715976,1.101913,0.000192,1.265044,0.00023,1.044358,0.000182,
100,56109.24515545,0.36774548,1.051306,0.000192,1.204241,0.000229,0.996394,0.000182,
101,56109.26558957,0.40833081,0.959805,0.000191,1.094601,0.000229,0.909672,0.000181,
102,56109.28602378,0.44891633,0.822827,0.000191,0.93021,0.000229,0.779849,0.000181,
103,56109.306458,0.48950187,0.715103,0.000191,0.801096,0.000228,0.677751,0.000181,
