,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55739.86632324,0.41227961,1.000747,0.00017,1.157323,0.000201,0.999995,0.00017,
1,55739.88675733,0.41502554,1.000524,0.00017,1.156522,0.000201,0.999848,0.00017,
2,55739.90719153,0.41777148,1.00024,0.00017,1.155993,0.000201,0.999633,0.00017,
3,55739.92762552,0.42051739,1.000442,0.00017,1.15632,0.000201,0.999899,0.00017,
4,55739.94805962,0.42326331,1.000568,0.00017,1.156694,0.000201,1.000085,0.00017,
5,55739.96849381,0.42600925,1.000592,0.00017,1.156948,0.000201,1.000165,0.00017,
6,55739.9889278,0.42875516,1.000612,0.00017,1.15712,0.000201,1.000237,0.00017,
7,55740.0093619,0.43150109,1.000391,0.00017,1.156918,0.000201,1.000065,0.00017,
8,55740.02979609,0.43424702,1.000315,0.00017,1.15684,0.000201,1.000036,0.00017,
9,55740.05023008,0.43699293,1.000316,0.00017,1.156851,0.000201,1.000081,0.00017,
10,55740.07066418,0.43973886,1.000581,0.00017,1.157198,0.000201,1.000388,0.00017,
11,55740.09109837,0.4424848,0.999923,0.00017,1.156477,0.000201,0.99977,0.00017,
12,55740.11153236,0.44523071,0.999971,0.00017,1.156605,0.000201,0.999857,0.00017,
13,55740.13196646,0.44797663,1.000297,0.00017,1.157061,0.000201,1.000221,0.00017,
14,55740.15240065,0.45072257,1.000168,0.00017,1.156969,0.000201,1.000128,0.00017,
15,55740.17283474,0.45346849,0.999949,0.00017,1.156765,0.000201,0.999945,0.00017,
16,55740.19326883,0.45621442,1.000034,0.00017,1.156923,0.000201,1.000065,0.00017,
17,55740.21370292,0.45896034,0.999712,0.00017,1.1566,0.000201,0.999778,0.00017,
18,55740.23413702,0.46170627,1.000086,0.00017,1.1571,0.000201,1.000186,0.00017,
19,55740.25457121,0.4644522,1.000378,0.00017,1.157498,0.000201,1.000512,0.00017,
20,55740.2750052,0.46719812,0.999782,0.00017,1.15683,0.000201,0.99995,0.00017,
21,55740.29543929,0.46994404,0.999889,0.00017,1.156987,0.000201,1.000091,0.00017,
22,55740.31587348,0.47268998,0.999711,0.00017,1.156808,0.000201,0.999947,0.00017,
23,55740.33630747,0.47543589,0.999881,0.00017,1.157058,0.000201,1.000151,0.00017,
24,55740.35674156,0.47818181,0.999428,0.00017,1.15659,0.000201,0.999733,0.00017,
25,55740.37717575,0.48092775,0.999718,0.00017,1.157025,0.000201,1.000057,0.00017,
26,55740.39760974,0.48367366,0.999303,0.00017,1.156636,0.000201,0.999677,0.00017,
27,55740.41804393,0.4864196,0.999404,0.00017,1.156856,0.000201,0.999813,0.00017,
28,55740.43847792,0.48916551,0.999382,0.00017,1.156919,0.000201,0.999826,0.00017,
29,55740.45891201,0.49191143,0.999335,0.00017,1.156939,0.000201,0.999815,0.00017,
30,55740.4793462,0.49465737,0.999377,0.00017,1.157049,0.000201,0.999892,0.00017,
31,55740.49978019,0.49740328,0.999518,0.00017,1.157262,0.000201,1.00007,0.00017,
32,55740.52021428,-0.4998508,0.999496,0.00017,1.157267,0.000201,1.000084,0.00017,
33,55740.54064847,-0.49710486,0.999377,0.00017,1.157145,0.000201,1.000001,0.00017,
34,55740.56108246,-0.49435895,0.999122,0.00017,1.156857,0.000201,0.999783,0.00017,
35,55740.58151654,-0.49161303,0.999155,0.00017,1.156917,0.000201,0.999853,0.00017,
36,55740.60195073,-0.48886709,0.999199,0.00017,1.157008,0.000201,0.999934,0.00017,
37,55740.62238472,-0.48612118,0.999049,0.00017,1.156894,0.000201,0.999821,0.00017,
38,55740.64281891,-0.48337524,0.998855,0.00017,1.156749,0.000201,0.999664,0.00017,
39,55740.663253,-0.48062932,0.999298,0.00017,1.157364,0.000201,1.000145,0.00017,
40,55740.68368708,-0.47788339,0.998943,0.00017,1.157024,0.000201,0.999827,0.00017,
41,55740.70412117,-0.47513747,0.999089,0.00017,1.157256,0.000201,1.00001,0.00017,
42,55740.72455526,-0.47239154,0.999054,0.00017,1.157247,0.000201,1.000012,0.00017,
43,55740.74498935,-0.46964562,0.999099,0.00017,1.157316,0.000201,1.000094,0.00017,
44,55740.76542343,-0.4668997,0.998802,0.00017,1.156978,0.000201,0.999834,0.00017,
45,55740.78585752,-0.46415377,0.999061,0.00017,1.157309,0.000201,1.00013,0.00017,
46,55740.80629161,-0.46140785,0.998908,0.00017,1.157166,0.000201,1.000013,0.00017,
47,55740.82672579,-0.45866191,0.998934,0.00017,1.157246,0.000201,1.000075,0.00017,
48,55740.84715978,-0.455916,0.998794,0.00017,1.157132,0.000201,0.99997,0.00017,
49,55740.86759386,-0.45317008,0.998713,0.00017,1.157084,0.000201,0.999924,0.00017,
50,55740.88802805,-0.45042414,0.998931,0.00017,1.15738,0.000201,1.000178,0.00017,
51,55740.90846204,-0.44767823,0.998488,0.00017,1.156881,0.000201,0.999768,0.00017,
52,55740.92889622,-0.4449323,0.998495,0.00017,1.156908,0.000201,0.999809,0.00017,
53,55740.94933031,-0.44218637,0.99895,0.00017,1.157463,0.000201,1.000298,0.00017,
54,55740.96976429,-0.43944046,0.998802,0.00017,1.157306,0.000201,1.000182,0.00017,
55,55740.99019848,-0.43669453,0.998701,0.00017,1.157212,0.000201,1.000113,0.00017,
56,55741.01063256,-0.4339486,0.99853,0.00017,1.157045,0.000201,0.999973,0.00017,
57,55741.03106654,-0.43120269,0.998323,0.00017,1.156848,0.000201,0.999797,0.00017,
58,55741.05150073,-0.42845676,0.998627,0.00017,1.157269,0.000201,1.000131,0.00017,
59,55741.07193481,-0.42571083,0.998472,0.00017,1.157148,0.000201,1.000005,0.00017,
60,55741.0923689,-0.42296491,0.99854,0.00017,1.15729,0.000201,1.000102,0.00017,
61,55741.11280298,-0.42021899,0.998438,0.00017,1.157221,0.000201,1.000027,0.00017,
62,55741.13323696,-0.41747308,0.998622,0.00017,1.157477,0.000201,1.000238,0.00017,
63,55741.15367115,-0.41472714,0.998288,0.00017,1.157098,0.000201,0.99993,0.00017,
64,55741.17410523,-0.41198122,0.998811,0.00017,1.15772,0.000201,1.000478,0.00017,
65,55741.19453931,-0.40923529,0.998478,0.00017,1.157313,0.000201,1.000169,0.00017,
66,55741.2149734,-0.40648937,0.99848,0.00017,1.1573,0.000201,1.000194,0.00017,
67,55741.25584156,-0.40099752,0.998437,0.00017,1.157246,0.000201,1.000195,0.00017,
68,55741.27627564,-0.3982516,0.998134,0.00017,1.156911,0.000201,0.999912,0.00017,
69,55741.29670973,-0.39550568,0.998059,0.00017,1.156863,0.000201,0.999856,0.00017,
