,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56305.11748574,0.10609726,1.011181,0.000215,1.280801,0.000284,1.000114,0.000213,
1,56305.13791885,0.10715273,1.011236,0.000215,1.280524,0.000284,0.999891,0.000213,
2,56305.15835176,0.10820819,1.011539,0.000215,1.280617,0.000284,0.999947,0.000213,
3,56305.17878486,0.10926366,1.01158,0.000215,1.280567,0.000284,0.999776,0.000212,
4,56305.19921787,0.11031912,1.012068,0.000215,1.280838,0.000284,1.000077,0.000212,
5,56305.21965078,0.11137458,1.012354,0.000215,1.281213,0.000284,1.000207,0.000212,
6,56305.24008388,0.11243005,1.012196,0.000215,1.280844,0.000284,0.999925,0.000212,
7,56305.26051689,0.11348551,1.012623,0.000215,1.281216,0.000284,1.000244,0.000212,
8,56305.2809498,0.11454097,1.012437,0.000215,1.2811,0.000284,0.999982,0.000212,
9,56305.30138291,0.11559644,1.012582,0.000215,1.28122,0.000284,1.000067,0.000212,
10,56305.32181592,0.1166519,1.012356,0.000215,1.280779,0.000284,0.999805,0.000212,
11,56305.34224893,0.11770737,1.012441,0.000215,1.281104,0.000284,0.999868,0.000212,
12,56305.36268193,0.11876283,1.012603,0.000215,1.281183,0.000284,1.000023,0.000212,
13,56305.38311494,0.11981829,1.012791,0.000215,1.281516,0.000284,1.000218,0.000212,
14,56305.40354805,0.12087376,1.012309,0.000215,1.281017,0.000284,0.999766,0.000212,
15,56305.42398096,0.12192922,1.012751,0.000215,1.281536,0.000284,1.000237,0.000212,
16,56305.44441397,0.12298469,1.012364,0.000215,1.281156,0.000284,0.999901,0.000212,
17,56305.46484708,0.12404015,1.012553,0.000215,1.28148,0.000284,1.000144,0.000212,
18,56305.48528009,0.12509562,1.012448,0.000215,1.281362,0.000284,1.000104,0.000212,
19,56305.505713,0.12615108,1.011966,0.000215,1.280904,0.000284,0.9997,0.000212,
20,56305.52614611,0.12720655,1.01212,0.000215,1.281101,0.000284,0.99993,0.000212,
21,56305.54657912,0.12826201,1.012371,0.000215,1.281523,0.000284,1.000262,0.000212,
22,56305.56701213,0.12931747,1.011696,0.000215,1.280843,0.000284,0.999683,0.000212,
23,56305.58744515,0.13037294,1.012198,0.000215,1.281531,0.000284,1.000271,0.000212,
24,56305.60787816,0.1314284,1.011575,0.000215,1.280836,0.000284,0.99975,0.000212,
25,56305.62831117,0.13248387,1.011611,0.000215,1.281061,0.000284,0.999883,0.000213,
26,56305.64874418,0.13353933,1.011521,0.000215,1.28093,0.000284,0.999893,0.000213,
27,56305.66917719,0.13459479,1.011526,0.000215,1.281109,0.000284,0.999998,0.000213,
28,56305.68961021,0.13565026,1.011171,0.000215,1.280759,0.000284,0.999748,0.000213,
29,56305.71004322,0.13670572,1.01184,0.000215,1.28162,0.000284,1.00051,0.000213,
30,56305.73047613,0.13776118,1.011121,0.000215,1.280972,0.000284,0.9999,0.000213,
31,56305.75090925,0.13881665,1.011386,0.000215,1.281315,0.000284,1.000261,0.000213,
32,56305.77134226,0.13987211,1.011359,0.000215,1.281398,0.000284,1.000333,0.000213,
33,56305.79177537,0.14092758,1.011038,0.000215,1.281145,0.000284,1.000113,0.000213,
34,56305.81220829,0.14198304,1.010755,0.000215,1.280794,0.000284,0.999928,0.000213,
35,56305.8326413,0.1430385,1.010357,0.000215,1.280407,0.000284,0.999628,0.000213,
36,56305.85307441,0.14409397,1.010549,0.000215,1.280738,0.000284,0.999909,0.000213,
37,56305.87350733,0.14514943,1.010558,0.000215,1.280772,0.000284,1.000006,0.000213,
38,56305.89394034,0.1462049,1.010033,0.000215,1.280248,0.000284,0.999573,0.000213,
39,56305.91437346,0.14726037,1.010341,0.000215,1.280682,0.000284,0.999961,0.000213,
40,56305.93480638,0.14831582,1.010262,0.000215,1.280583,0.000284,0.999963,0.000213,
41,56305.97567251,0.15042676,1.010263,0.000215,1.280842,0.000284,1.000117,0.000213,
42,56305.99610552,0.15148222,1.010347,0.000215,1.281035,0.000284,1.000272,0.000213,
43,56306.01653854,0.15253769,1.010084,0.000215,1.280868,0.000284,1.00008,0.000213,
44,56306.03697156,0.15359315,1.010184,0.000215,1.28093,0.000284,1.000245,0.000213,
45,56306.05740457,0.15464861,1.009659,0.000215,1.280401,0.000284,0.999788,0.000213,
46,56306.07783759,0.15570408,1.010017,0.000215,1.280957,0.000284,1.000203,0.000213,
47,56306.09827061,0.15675954,1.009706,0.000215,1.28047,0.000284,0.999952,0.000213,
48,56306.11870362,0.15781501,1.009887,0.000215,1.280898,0.000284,1.000185,0.000213,
49,56306.13913674,0.15887048,1.009419,0.000215,1.280427,0.000284,0.999773,0.000213,
50,56306.15956966,0.15992594,1.009831,0.000215,1.280852,0.000284,1.00023,0.000213,
51,56306.18000278,0.1609814,1.009379,0.000215,1.280481,0.000284,0.999829,0.000213,
52,56306.2004358,0.16203687,1.009459,0.000215,1.280601,0.000284,0.999952,0.000213,
53,56306.22086871,0.16309233,1.009738,0.000215,1.280975,0.000284,1.000269,0.000213,
54,56306.24130183,0.1641478,1.009238,0.000215,1.28048,0.000284,0.999813,0.000213,
55,56306.26173485,0.16520326,1.009567,0.000215,1.280906,0.000284,1.000175,0.000213,
56,56306.28216777,0.16625872,1.009127,0.000215,1.280361,0.000284,0.999774,0.000213,
57,56306.30260089,0.16731419,1.009643,0.000215,1.281212,0.000284,1.000318,0.000213,
58,56306.32303391,0.16836965,1.009415,0.000215,1.280814,0.000284,1.000122,0.000213,
59,56306.34346683,0.16942511,1.00902,0.000215,1.280463,0.000284,0.999759,0.000213,
60,56306.36389995,0.17048058,1.009246,0.000215,1.280827,0.000284,1.00001,0.000213,
61,56306.38433287,0.17153604,1.009147,0.000215,1.280653,0.000284,0.999937,0.000213,
62,56306.40476599,0.17259151,1.00935,0.000215,1.281072,0.000284,1.000162,0.000213,
63,56306.42519901,0.17364698,1.00877,0.000215,1.280292,0.000284,0.999609,0.000213,
64,56306.44563194,0.17470244,1.008807,0.000215,1.280392,0.000284,0.999667,0.000213,
65,56306.46606506,0.1757579,1.008805,0.000215,1.28049,0.000284,0.999684,0.000213,
66,56306.48649808,0.17681337,1.009057,0.000215,1.280781,0.000284,0.999952,0.000213,
67,56306.5069311,0.17786883,1.009268,0.000215,1.281058,0.000284,1.000179,0.000213,
68,56306.52736412,0.1789243,1.008685,0.000215,1.280363,0.000284,0.999617,0.000213,
69,56306.54779715,0.17997976,1.009483,0.000215,1.281385,0.000284,1.000423,0.000213,
70,56306.56823027,0.18103523,1.008911,0.000215,1.280741,0.000284,0.999871,0.000213,
71,56306.58866319,0.18209069,1.009356,0.000215,1.281391,0.000284,1.000325,0.000213,
72,56306.60909621,0.18314616,1.008947,0.000215,1.280718,0.000284,0.999933,0.000213,
73,56306.64996236,0.18525709,1.008993,0.000215,1.280991,0.000284,1.000002,0.000213,
74,56306.67039529,0.18631255,1.009167,0.000215,1.281221,0.000284,1.000186,0.000213,
75,56306.69082841,0.18736802,1.008935,0.000215,1.28098,0.000284,0.999966,0.000213,
76,56306.71126143,0.18842348,1.009077,0.000215,1.281122,0.000284,1.000117,0.000213,
77,56306.73169436,0.18947894,1.008909,0.000215,1.280978,0.000284,0.99996,0.000213,
78,56306.75212748,0.19053441,1.009043,0.000215,1.281185,0.000284,1.000102,0.000213,
79,56306.77256051,0.19158988,1.009134,0.000215,1.281242,0.000284,1.000201,0.000213,
80,56306.79299353,0.19264534,1.008775,0.000215,1.280842,0.000284,0.999853,0.000213,
81,56306.81342656,0.19370081,1.008998,0.000215,1.281169,0.000284,1.000082,0.000213,
82,56306.83385958,0.19475627,1.008837,0.000215,1.280799,0.000284,0.999931,0.000213,
83,56306.85429271,0.19581174,1.008834,0.000215,1.28102,0.000284,0.999935,0.000213,
84,56306.87472564,0.1968672,1.009099,0.000215,1.281239,0.000284,1.000205,0.000213,
85,56306.89515866,0.19792266,1.008979,0.000215,1.281166,0.000284,1.000093,0.000213,
86,56306.91559169,0.19897813,1.008686,0.000215,1.28087,0.000284,0.99981,0.000213,
87,56306.93602472,0.20003359,1.008878,0.000215,1.281031,0.000284,1.000007,0.000213,
88,56306.95645784,0.20108906,1.008611,0.000215,1.280719,0.000284,0.999749,0.000213,
89,56306.97689077,0.20214452,1.009042,0.000215,1.281343,0.000284,1.000182,0.000213,
90,56306.9973238,0.20319999,1.008825,0.000215,1.280967,0.000284,0.999973,0.000213,
91,56307.01775693,0.20425546,1.008357,0.000215,1.280418,0.000284,0.999515,0.000213,
92,56307.03818986,0.20531092,1.008925,0.000215,1.281171,0.000284,1.000084,0.000213,
93,56307.05862288,0.20636638,1.009085,0.000215,1.281324,0.000284,1.000248,0.000213,
94,56307.07905601,0.20742185,1.008689,0.000215,1.280971,0.000284,0.999861,0.000213,
95,56307.09948894,0.20847731,1.008928,0.000215,1.281213,0.000284,1.000103,0.000213,
96,56307.11992197,0.20953278,1.008888,0.000215,1.281189,0.000284,1.000069,0.000213,
97,56307.1403551,0.21058825,1.008647,0.000215,1.280938,0.000284,0.999835,0.000213,
98,56307.16078803,0.21164371,1.00884,0.000215,1.281149,0.000284,1.000031,0.000213,
99,56307.18122116,0.21269918,1.008569,0.000215,1.280819,0.000284,0.999767,0.000213,
100,56307.20165419,0.21375464,1.008698,0.000215,1.281112,0.000284,0.999899,0.000213,
101,56307.22208722,0.21481011,1.008935,0.000215,1.281336,0.000284,1.000139,0.000213,
102,56307.24252025,0.21586557,1.009067,0.000215,1.281675,0.000284,1.000274,0.000213,
103,56307.26295328,0.21692103,1.008985,0.000215,1.281554,0.000284,1.000196,0.000213,
104,56307.28338631,0.2179765,1.009207,0.000215,1.281762,0.000284,1.00042,0.000213,
105,56307.30381944,0.21903197,1.00835,0.000215,1.280786,0.000284,0.999574,0.000213,
106,56307.32425238,0.22008743,1.008748,0.000215,1.281211,0.000284,0.999972,0.000213,
107,56307.34468551,0.2211429,1.008914,0.000215,1.281472,0.000284,1.00014,0.000213,
108,56307.36511854,0.22219836,1.008375,0.000215,1.280836,0.000284,0.999609,0.000213,
109,56307.38555147,0.22325382,1.009112,0.000215,1.281714,0.000284,1.000343,0.000213,
110,56307.4059846,0.22430929,1.008842,0.000215,1.281465,0.000284,1.000078,0.000213,
111,56307.42641764,0.22536476,1.00864,0.000215,1.281244,0.000284,0.99988,0.000213,
112,56307.44685057,0.22642022,1.008691,0.000215,1.281241,0.000284,0.999933,0.000213,
113,56307.4672837,0.22747569,1.009265,0.000215,1.282171,0.000284,1.000505,0.000213,
114,56307.48771674,0.22853115,1.008458,0.000215,1.28108,0.000284,0.999707,0.000213,
115,56307.50814967,0.22958661,1.009239,0.000215,1.282061,0.000284,1.000484,0.000213,
116,56307.5285828,0.23064208,1.008456,0.000215,1.281188,0.000284,0.999709,0.000213,
117,56307.54901584,0.23169755,1.008581,0.000215,1.281302,0.000284,0.999835,0.000213,
118,56307.56944887,0.23275301,1.008851,0.000215,1.281661,0.000284,1.000105,0.000213,
119,56307.58988191,0.23380848,1.008697,0.000215,1.281523,0.000284,0.999954,0.000213,
120,56307.61031494,0.23486394,1.008623,0.000215,1.28136,0.000284,0.999882,0.000213,
121,56307.63074798,0.23591941,1.008815,0.000215,1.281709,0.000284,1.000074,0.000213,
122,56307.65118101,0.23697487,1.008637,0.000215,1.281526,0.000284,0.999899,0.000213,
123,56307.67161405,0.23803034,1.008787,0.000215,1.281637,0.000284,1.000049,0.000213,
124,56307.69204709,0.23908581,1.008998,0.000215,1.282022,0.000284,1.000259,0.000213,
