,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55002.76592257,0.43033767,1.052392,0.000618,1.265181,0.00086,1.001178,0.000588,
1,55002.78635687,0.43072406,1.050617,0.000618,1.262993,0.00086,0.999655,0.000588,
2,55002.80679097,0.43111044,1.050533,0.000618,1.263158,0.00086,0.999743,0.000588,
3,55002.82722527,0.43149682,1.050765,0.000618,1.263751,0.00086,1.000135,0.000588,
4,55002.84765937,0.4318832,1.050707,0.000618,1.263936,0.00086,1.000253,0.000588,
5,55002.86809368,0.43226959,1.049707,0.000618,1.262813,0.000861,0.999476,0.000588,
6,55002.88852778,0.43265597,1.050018,0.000618,1.263534,0.00086,0.999949,0.000589,
7,55002.90896198,0.43304235,1.049429,0.000617,1.263007,0.000861,0.999565,0.000588,
8,55002.92939628,0.43342874,1.049858,0.000617,1.263904,0.00086,1.000152,0.000588,
9,55002.94983038,0.43381512,1.049745,0.000617,1.264042,0.00086,1.000223,0.000588,
10,55002.97026458,0.4342015,1.048743,0.000617,1.262933,0.00086,0.999447,0.000588,
11,55002.99069888,0.43458789,1.049647,0.000617,1.264489,0.00086,1.000487,0.000588,
12,55003.01113308,0.43497427,1.048641,0.000617,1.263374,0.00086,0.999706,0.000588,
13,55003.03156718,0.43536065,1.048722,0.000617,1.263773,0.00086,0.999961,0.000588,
14,55003.05200138,0.43574703,1.048662,0.000617,1.263963,0.00086,1.000081,0.000588,
15,55003.07243557,0.43613341,1.048151,0.000617,1.263499,0.00086,0.999769,0.000589,
16,55003.09286977,0.4365198,1.047437,0.000617,1.262726,0.00086,0.999263,0.000589,
17,55003.11330397,0.43690618,1.047505,0.000617,1.263025,0.00086,0.999501,0.000589,
18,55003.13373827,0.43729257,1.047963,0.000617,1.263863,0.00086,1.00011,0.000589,
19,55003.15417247,0.43767895,1.047242,0.000617,1.26306,0.00086,0.999592,0.000589,
20,55003.19504076,0.43845171,1.047314,0.000617,1.263642,0.00086,0.999995,0.000589,
21,55003.21547496,0.43883809,1.047729,0.000617,1.264487,0.00086,1.000556,0.000589,
22,55003.23590915,0.43922448,1.046794,0.000617,1.263441,0.00086,0.999826,0.000589,
23,55003.25634335,0.43961086,1.046726,0.000617,1.263589,0.00086,0.999921,0.000589,
24,55003.27677764,0.43999724,1.046784,0.000617,1.263892,0.00086,1.000135,0.000589,
25,55003.29721174,0.44038363,1.047358,0.000617,1.264899,0.00086,1.00084,0.00059,
26,55003.31764593,0.44077001,1.045941,0.000617,1.263119,0.00086,0.99964,0.00059,
