,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56206.50902274,-0.26660397,0.986626,0.000218,1.346458,0.000295,1.006594,0.000223,
1,56206.52945556,-0.21024522,0.985054,0.000218,1.344449,0.000295,1.004983,0.000223,
2,56206.54988848,-0.1538862,0.970902,0.000218,1.325288,0.000295,0.990537,0.000223,
3,56206.5703215,-0.0975269,0.953241,0.000218,1.301296,0.000294,0.972512,0.000222,
4,56206.59075432,-0.04116816,0.939392,0.000218,1.282441,0.000294,0.958375,0.000222,
5,56206.61118724,0.01519086,0.937123,0.000218,1.279292,0.000294,0.956053,0.000222,
6,56206.63162025,0.07155013,0.9471,0.000218,1.292768,0.000294,0.966225,0.000222,
7,56206.65205307,0.12790888,0.964579,0.000218,1.316434,0.000294,0.984049,0.000222,
8,56206.67248609,0.18426817,0.981203,0.000217,1.338943,0.000294,1.001001,0.000222,
9,56206.69291891,0.24062692,0.989559,0.000217,1.350234,0.000294,1.009518,0.000222,
10,56206.71335182,0.29698591,0.984406,0.000217,1.3432,0.000293,1.004254,0.000222,
11,56206.73378484,0.35334521,0.971288,0.000217,1.325358,0.000293,0.990863,0.000221,
12,56206.75421766,0.40970395,0.955906,0.000217,1.304445,0.000293,0.975164,0.000221,
13,56206.77465057,0.46606295,0.945607,0.000217,1.290424,0.000293,0.964651,0.000221,
14,56206.79508359,-0.47757776,0.945235,0.000217,1.28986,0.000293,0.964264,0.000221,
15,56206.8155165,-0.42121876,0.95314,0.000217,1.300519,0.000293,0.97232,0.000221,
16,56206.83594932,-0.36486002,0.967785,0.000216,1.320315,0.000293,0.987253,0.000221,
17,56206.85638233,-0.30850075,0.98168,0.000216,1.339102,0.000292,1.00142,0.000221,
18,56206.87681525,-0.25214173,0.987924,0.000216,1.347524,0.000292,1.007782,0.000221,
19,56206.89724806,-0.19578301,0.982526,0.000216,1.340178,0.000292,1.002268,0.00022,
20,56206.91768108,-0.13942371,0.966705,0.000216,1.318711,0.000292,0.986122,0.00022,
21,56206.93811399,-0.08306472,0.949453,0.000216,1.295305,0.000292,0.968516,0.00022,
22,56206.958547,-0.02670545,0.938188,0.000216,1.280013,0.000292,0.957017,0.00022,
23,56206.97897982,0.02965329,0.938897,0.000216,1.280951,0.000291,0.957733,0.00022,
24,56206.99941273,0.08601229,0.952081,0.000216,1.298799,0.000292,0.971174,0.00022,
25,56207.01984574,0.14237156,0.970341,0.000216,1.323532,0.000292,0.989793,0.00022,
26,56207.04027855,0.19873027,0.985023,0.000216,1.343416,0.000292,1.004762,0.00022,
27,56207.06071147,0.2550893,0.990276,0.000216,1.350515,0.000292,1.010112,0.00022,
28,56207.08114448,0.31144856,0.982823,0.000216,1.340385,0.000292,1.002502,0.00022,
29,56207.10157729,0.36780728,0.969026,0.000216,1.321639,0.000292,0.988422,0.00022,
30,56207.1220102,0.42416627,0.954535,0.000216,1.301936,0.000292,0.973633,0.000221,
31,56207.14244321,0.48052554,0.946781,0.000216,1.291352,0.000292,0.965717,0.000221,
32,56207.16287602,-0.46311574,0.948501,0.000216,1.293606,0.000292,0.967464,0.000221,
33,56207.18330903,-0.40675647,0.958534,0.000217,1.307137,0.000293,0.97769,0.000221,
34,56207.20374194,-0.35039748,0.973228,0.000217,1.327003,0.000293,0.992671,0.000221,
35,56207.22417485,-0.29403848,0.98591,0.000217,1.344163,0.000293,1.005598,0.000221,
36,56207.24460776,-0.23767949,0.98881,0.000217,1.348086,0.000293,1.008548,0.000221,
37,56207.26504067,-0.1813205,0.980568,0.000217,1.336915,0.000293,1.000134,0.000221,
38,56207.28547358,-0.1249615,0.963354,0.000217,1.313577,0.000293,0.982569,0.000221,
39,56207.30590649,-0.06860251,0.946857,0.000217,1.291189,0.000293,0.965736,0.000221,
40,56207.3263394,-0.01224352,0.938658,0.000217,1.28002,0.000293,0.957366,0.000221,
41,56207.36720522,0.10047447,0.957871,0.000217,1.305902,0.000294,0.976947,0.000222,
42,56207.38763812,0.15683344,0.976038,0.000217,1.330449,0.000294,0.995468,0.000222,
43,56207.40807093,0.21319215,0.988213,0.000217,1.346892,0.000294,1.007878,0.000222,
44,56207.42850394,0.26955142,0.990824,0.000218,1.350392,0.000294,1.010533,0.000222,
45,56207.44893685,0.32591042,0.981023,0.000218,1.337085,0.000294,1.000529,0.000222,
46,56207.46936985,0.38226966,0.96621,0.000218,1.316997,0.000294,0.985414,0.000222,
47,56207.48980266,0.43862838,0.953076,0.000218,1.299186,0.000294,0.972012,0.000222,
48,56207.51023557,0.49498737,0.946758,0.000218,1.290613,0.000294,0.965561,0.000222,
49,56207.53066857,-0.44865339,0.951407,0.000218,1.296898,0.000294,0.970295,0.000222,
50,56207.55110138,-0.39229467,0.963058,0.000218,1.312671,0.000294,0.982169,0.000222,
51,56207.57153428,-0.33593571,0.978258,0.000218,1.333256,0.000295,0.997663,0.000222,
52,56207.59196729,-0.27957644,0.988685,0.000218,1.347382,0.000295,1.00829,0.000222,
53,56207.61240009,-0.22321775,0.988693,0.000218,1.3474,0.000295,1.008289,0.000222,
54,56207.632833,-0.16685875,0.977437,0.000218,1.332162,0.000295,0.996803,0.000223,
55,56207.653266,-0.11049951,0.959568,0.000218,1.307959,0.000295,0.978573,0.000223,
56,56207.67369881,-0.0541408,0.944674,0.000218,1.287768,0.000295,0.963376,0.000223,
57,56207.69413181,0.00221845,0.939368,0.000218,1.280547,0.000295,0.957958,0.000223,
58,56207.71456471,0.05857741,0.94646,0.000219,1.290104,0.000295,0.965183,0.000223,
59,56207.73499752,0.11493613,0.9633,0.000219,1.312859,0.000295,0.982348,0.000223,
60,56207.75543052,0.17129537,0.981122,0.000219,1.336948,0.000296,1.000515,0.000223,
61,56207.77586342,0.22765434,0.991442,0.000219,1.350889,0.000296,1.011032,0.000223,
62,56207.79629633,0.28401333,0.990057,0.000219,1.348993,0.000296,1.009611,0.000223,
63,56207.81672923,0.3403723,0.979027,0.000219,1.334048,0.000296,0.998356,0.000223,
64,56207.83716213,0.39673126,0.963518,0.000219,1.313046,0.000296,0.982533,0.000223,
65,56207.85759503,0.45309023,0.952085,0.000219,1.297568,0.000296,0.970866,0.000223,
66,56207.87802793,-0.49055081,0.948472,0.000219,1.292676,0.000296,0.967175,0.000223,
67,56207.89846083,-0.43419184,0.95479,0.000219,1.301218,0.000296,0.97361,0.000223,
68,56207.91889383,-0.3778326,0.967847,0.000219,1.318872,0.000296,0.986917,0.000224,
69,56207.93932664,-0.32147388,0.982718,0.000219,1.338971,0.000296,1.002073,0.000224,
70,56207.95975954,-0.26511492,0.991009,0.000219,1.350156,0.000297,1.01052,0.000224,
71,56207.98019254,-0.20875567,0.987873,0.000219,1.345872,0.000296,1.007314,0.000224,
72,56208.00062544,-0.15239671,0.974499,0.000219,1.327726,0.000296,0.993669,0.000223,
73,56208.02105824,-0.09603802,0.956412,0.000219,1.303199,0.000296,0.975219,0.000223,
74,56208.04149123,-0.03967881,0.942534,0.000219,1.28436,0.000296,0.96106,0.000223,
75,56208.06192403,0.01667988,0.941134,0.000219,1.282404,0.000296,0.959625,0.000223,
76,56208.08235693,0.07303885,0.951319,0.000219,1.296127,0.000296,0.970002,0.000223,
77,56208.10278993,0.12939809,0.969261,0.000219,1.320355,0.000296,0.98829,0.000223,
78,56208.12322273,0.18575678,0.985717,0.000219,1.342579,0.000295,1.005061,0.000223,
79,56208.14365563,0.24211575,0.992917,0.000218,1.352281,0.000295,1.012394,0.000223,
80,56208.16408862,0.29847496,0.989862,0.000218,1.34811,0.000295,1.009272,0.000223,
81,56208.18452142,0.35483365,0.976271,0.000218,1.329678,0.000295,0.995406,0.000222,
82,56208.20495442,0.41119289,0.96103,0.000218,1.309018,0.000295,0.979859,0.000222,
83,56208.22538732,0.46755186,0.950894,0.000218,1.295274,0.000295,0.969516,0.000222,
84,56208.24582011,-0.47608948,0.949993,0.000218,1.294044,0.000295,0.96859,0.000222,
85,56208.26625311,-0.41973024,0.958486,0.000218,1.30554,0.000295,0.977242,0.000222,
86,56208.28668601,-0.36337127,0.972474,0.000218,1.324478,0.000294,0.991496,0.000222,
87,56208.3071189,-0.30701233,0.985819,0.000218,1.342538,0.000294,1.005093,0.000222,
88,56208.3275518,-0.25065337,0.992061,0.000217,1.350971,0.000294,1.01145,0.000222,
89,56208.34798469,-0.19429443,0.985412,0.000217,1.34194,0.000294,1.004663,0.000222,
90,56208.36841759,-0.13793546,0.970495,0.000217,1.321713,0.000294,0.989448,0.000222,
