,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56305.11778059,-0.29487228,1.02066,0.000285,1.167513,0.000345,1.01389,0.000283,
1,56305.13821362,-0.28274374,1.01944,0.000284,1.166135,0.000344,1.012895,0.000282,
2,56305.15864645,-0.27061532,1.023363,0.000282,1.171066,0.000342,1.017008,0.00028,
3,56305.17907948,-0.25848678,1.026166,0.000281,1.174555,0.00034,1.020006,0.000279,
4,56305.19951241,-0.24635829,1.018951,0.00028,1.165844,0.000339,1.013042,0.000278,
5,56305.21994524,-0.23422987,1.019422,0.000278,1.166391,0.000337,1.013716,0.000276,
6,56305.24037826,-0.22210134,1.022806,0.000277,1.170543,0.000336,1.017284,0.000275,
7,56305.26081119,-0.20997286,1.018522,0.000276,1.165424,0.000334,1.013223,0.000275,
8,56305.28124402,-0.19784444,1.016472,0.000274,1.162893,0.000332,1.01138,0.000273,
9,56305.30167705,-0.18571589,1.01412,0.000273,1.160081,0.000331,1.009233,0.000272,
10,56305.32210998,-0.17358741,1.01454,0.000272,1.160573,0.000329,1.009841,0.000271,
11,56305.34254291,-0.16145893,1.009641,0.00027,1.154541,0.000327,1.005152,0.000269,
12,56305.36297584,-0.14933045,1.005133,0.000269,1.149136,0.000326,1.000847,0.000268,
13,56305.38340877,-0.13720197,1.006606,0.000268,1.150835,0.000324,1.002494,0.000267,
14,56305.4038418,-0.12507343,1.005357,0.000266,1.149323,0.000322,1.001428,0.000265,
15,56305.42427463,-0.11294501,0.999925,0.000265,1.142656,0.000321,0.996192,0.000264,
16,56305.44470756,-0.10081653,0.996651,0.000263,1.138613,0.000319,0.993101,0.000262,
17,56305.4651406,-0.08868798,0.991636,0.000262,1.13248,0.000318,0.988272,0.000261,
18,56305.48557353,-0.0765595,0.968243,0.000261,1.104037,0.000316,0.965119,0.00026,
19,56305.50600636,-0.06443108,0.918148,0.000259,1.043075,0.000314,0.915336,0.000258,
20,56305.52643939,-0.05230254,0.853174,0.000258,0.964088,0.000312,0.850699,0.000257,
21,56305.54687232,-0.04017406,0.78182,0.000256,0.877303,0.000311,0.779676,0.000255,
22,56305.56730525,-0.02804558,0.70658,0.000255,0.785842,0.000309,0.704753,0.000254,
