,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55739.86606221,-0.45931532,0.994105,0.000189,1.152065,0.000223,1.002059,0.00019,
1,55739.88649647,-0.45846601,0.994389,0.000189,1.152294,0.000223,1.002291,0.00019,
2,55739.90693083,-0.4576167,0.994485,0.000189,1.152253,0.000223,1.002333,0.00019,
3,55739.92736499,-0.4567674,0.994407,0.000189,1.152162,0.000223,1.0022,0.00019,
4,55739.94779925,-0.4559181,0.994786,0.000189,1.152427,0.000223,1.002528,0.00019,
5,55739.9682336,-0.45506879,0.994531,0.000189,1.152149,0.000223,1.002218,0.00019,
6,55739.98866776,-0.45421949,0.994716,0.000189,1.152231,0.000223,1.002351,0.00019,
7,55740.00910202,-0.45337019,0.994633,0.000189,1.152262,0.000223,1.002215,0.00019,
8,55740.02953638,-0.45252088,0.994831,0.000189,1.152254,0.000223,1.002362,0.00019,
9,55740.04997053,-0.45167158,0.995017,0.000189,1.152579,0.000223,1.002497,0.00019,
10,55740.07040479,-0.45082227,0.995246,0.000189,1.152647,0.000223,1.002676,0.00019,
11,55740.09083915,-0.44997297,0.995246,0.000189,1.152706,0.000223,1.002624,0.00019,
12,55740.1112733,-0.44912367,0.995711,0.000189,1.153159,0.000223,1.003042,0.00019,
13,55740.13170756,-0.44827436,0.995485,0.000189,1.152903,0.000223,1.002763,0.00019,
14,55740.15214192,-0.44742505,0.995435,0.000189,1.152776,0.000223,1.002663,0.00019,
15,55740.17257617,-0.44657575,0.995931,0.000189,1.153225,0.000223,1.003112,0.00019,
16,55740.19301043,-0.44572644,0.995685,0.000189,1.152998,0.000223,1.002815,0.00019,
17,55740.21344468,-0.44487714,0.99568,0.000189,1.152857,0.000223,1.00276,0.00019,
18,55740.23387894,-0.44402784,0.99576,0.000189,1.153076,0.000223,1.002792,0.00019,
19,55740.25431329,-0.44317853,0.995711,0.000189,1.152789,0.000223,1.002693,0.00019,
20,55740.27474745,-0.44232923,0.995331,0.000189,1.152492,0.000223,1.002262,0.00019,
21,55740.2951817,-0.44147992,0.995621,0.000189,1.152651,0.000223,1.002506,0.00019,
22,55740.31561606,-0.44063062,0.995697,0.000189,1.15284,0.000223,1.002535,0.00019,
23,55740.33605021,-0.43978132,0.996195,0.000189,1.153301,0.000223,1.002988,0.00019,
24,55740.35648447,-0.43893201,0.996047,0.000189,1.153184,0.000223,1.002792,0.00019,
25,55740.37691882,-0.4380827,0.995816,0.000189,1.152832,0.000223,1.002513,0.00019,
26,55740.39735298,-0.4372334,0.996509,0.000189,1.15361,0.000223,1.003164,0.00019,
27,55740.41778733,-0.43638409,0.996154,0.000189,1.15317,0.000223,1.00276,0.00019,
28,55740.43822149,-0.43553479,0.996216,0.000189,1.153196,0.000223,1.002776,0.00019,
29,55740.45865574,-0.43468549,0.995969,0.000189,1.15288,0.000223,1.002482,0.00019,
30,55740.47909009,-0.43383618,0.99656,0.000189,1.153488,0.000223,1.003032,0.00019,
31,55740.49952425,-0.43298688,0.996685,0.000189,1.153673,0.000223,1.003113,0.00019,
32,55740.5199585,-0.43213758,0.996536,0.000189,1.153399,0.000224,1.002918,0.00019,
33,55740.54039285,-0.43128827,0.996354,0.000189,1.153283,0.000223,1.002691,0.00019,
34,55740.56082701,-0.43043897,0.996641,0.000189,1.153506,0.000223,1.002935,0.00019,
35,55740.58126126,-0.42958967,0.996777,0.000189,1.153764,0.000223,1.003029,0.00019,
36,55740.60169561,-0.42874036,0.996558,0.000189,1.15337,0.000224,1.002764,0.00019,
37,55740.62212976,-0.42789106,0.996429,0.000189,1.153281,0.000223,1.002592,0.00019,
38,55740.64256412,-0.42704175,0.996885,0.000189,1.153696,0.000224,1.003007,0.00019,
39,55740.66299837,-0.42619244,0.996921,0.000189,1.153794,0.000224,1.003001,0.00019,
40,55740.68343262,-0.42534314,0.996876,0.000189,1.153635,0.000224,1.002913,0.00019,
41,55740.70386687,-0.42449384,0.996952,0.000189,1.153809,0.000223,1.002948,0.00019,
42,55740.72430113,-0.42364453,0.996716,0.000189,1.153516,0.000224,1.002669,0.00019,
43,55740.74473538,-0.42279523,0.996825,0.000189,1.153557,0.000224,1.002737,0.00019,
44,55740.76516963,-0.42194592,0.996836,0.000189,1.153629,0.000224,1.002707,0.00019,
45,55740.78560388,-0.42109662,0.996645,0.000189,1.153266,0.000224,1.002474,0.00019,
46,55740.80603813,-0.42024732,0.996638,0.000189,1.153419,0.000224,1.002427,0.00019,
47,55740.82647248,-0.41939801,0.997011,0.000189,1.153638,0.000224,1.002762,0.00019,
48,55740.84690663,-0.41854871,0.996703,0.000188,1.153471,0.000222,1.002412,0.000189,
49,55740.86734088,-0.4176994,0.997152,0.000187,1.153883,0.000221,1.002824,0.000188,
50,55740.88777523,-0.4168501,0.996798,0.000185,1.153506,0.000219,1.002428,0.000186,
51,55740.90820938,-0.4160008,0.996723,0.000184,1.153378,0.000218,1.002314,0.000185,
52,55740.92864373,-0.41515149,0.993002,0.000183,1.148953,0.000216,0.998534,0.000184,
53,55740.94907798,-0.41430218,0.983851,0.000181,1.138088,0.000215,0.989294,0.000182,
54,55740.96951213,-0.41345288,0.971401,0.00018,1.123361,0.000213,0.976737,0.000181,
55,55740.98994648,-0.41260358,0.955493,0.000179,1.1045,0.000211,0.960705,0.00018,
56,55741.01038073,-0.41175427,0.937934,0.000177,1.083625,0.00021,0.943015,0.000178,
57,55741.03081488,-0.41090497,0.9174,0.000176,1.059424,0.000208,0.922336,0.000177,
58,55741.05124923,-0.41005566,0.895873,0.000175,1.033785,0.000207,0.90066,0.000176,
59,55741.07168348,-0.40920636,0.871992,0.000173,1.005603,0.000205,0.876619,0.000174,
60,55741.09211773,-0.40835706,0.847265,0.000172,0.976181,0.000203,0.851729,0.000173,
61,55741.11255198,-0.40750775,0.820696,0.000171,0.944834,0.000202,0.82499,0.000172,
62,55741.13298613,-0.40665845,0.793826,0.000169,0.912842,0.0002,0.797951,0.00017,
63,55741.15342048,-0.40580914,0.765621,0.000168,0.879566,0.000198,0.769572,0.000169,
64,55741.17385473,-0.40495984,0.737009,0.000166,0.845531,0.000197,0.740786,0.000167,
65,55741.19428897,-0.40411054,0.708245,0.000165,0.81157,0.000195,0.71185,0.000166,
66,55741.21472322,-0.40326123,0.679419,0.000164,0.77732,0.000193,0.682854,0.000164,
67,55741.25559172,-0.40156262,0.62233,0.000161,0.709708,0.00019,0.625432,0.000161,
68,55741.27602596,-0.40071332,0.59555,0.000159,0.677966,0.000188,0.598499,0.00016,
69,55741.29646021,-0.39986402,0.57124,0.000158,0.649231,0.000187,0.574049,0.000158,
70,55741.31689446,-0.39901471,0.551074,0.000156,0.625195,0.000185,0.553765,0.000157,
71,55741.33732881,-0.3981654,0.540334,0.000158,0.612596,0.000187,0.542954,0.000158,
72,55741.35776295,-0.39731611,0.540276,0.000159,0.61242,0.000188,0.542878,0.00016,
73,55741.3781973,-0.3964668,0.550221,0.000161,0.624284,0.00019,0.552852,0.000161,
74,55741.39863155,-0.39561749,0.57013,0.000162,0.647773,0.000192,0.572838,0.000163,
75,55741.41906569,-0.39476819,0.594182,0.000164,0.676352,0.000193,0.596985,0.000164,
76,55741.43950004,-0.39391889,0.620892,0.000165,0.707884,0.000195,0.623801,0.000166,
77,55741.45993429,-0.39306958,0.649141,0.000166,0.741396,0.000197,0.652162,0.000167,
78,55741.48036843,-0.39222028,0.677395,0.000168,0.774871,0.000199,0.680525,0.000169,
79,55741.50080278,-0.39137097,0.706706,0.000169,0.809533,0.0002,0.709949,0.00017,
80,55741.52123702,-0.39052167,0.735507,0.000171,0.843725,0.000202,0.73886,0.000171,
81,55741.54167117,-0.38967237,0.764123,0.000172,0.877568,0.000203,0.767582,0.000173,
82,55741.56210551,-0.38882306,0.791872,0.000173,0.910499,0.000205,0.795433,0.000174,
83,55741.58253976,-0.38797376,0.819544,0.000175,0.943124,0.000207,0.823204,0.000176,
84,55741.6029741,-0.38712445,0.845646,0.000176,0.974198,0.000208,0.849397,0.000177,
85,55741.62340825,-0.38627515,0.871043,0.000177,1.004158,0.00021,0.87488,0.000178,
86,55741.64384249,-0.38542585,0.894857,0.000179,1.032482,0.000211,0.898772,0.00018,
87,55741.66427684,-0.38457654,0.917088,0.00018,1.058689,0.000213,0.921073,0.000181,
88,55741.68471098,-0.38372724,0.937641,0.000181,1.083082,0.000215,0.941688,0.000182,
89,55741.70514523,-0.38287794,0.955056,0.000183,1.103738,0.000216,0.95915,0.000184,
90,55741.72557957,-0.38202863,0.970939,0.000184,1.122495,0.000218,0.975073,0.000185,
91,55741.74601371,-0.38117933,0.983603,0.000185,1.137574,0.000219,0.987763,0.000186,
92,55741.76644796,-0.38033002,0.992783,0.000187,1.14832,0.000221,0.996954,0.000187,
93,55741.7868822,-0.37948072,0.997199,0.000188,1.153692,0.000222,1.00136,0.000189,
94,55741.80731644,-0.37863142,0.998055,0.000189,1.154539,0.000224,1.002192,0.00019,
95,55741.82775079,-0.37778211,0.997269,0.000189,1.153768,0.000224,1.001374,0.00019,
96,55741.84818503,-0.37693281,0.99746,0.000189,1.153832,0.000224,1.001539,0.00019,
97,55741.86861917,-0.37608351,0.997843,0.000189,1.154399,0.000224,1.001896,0.00019,
98,55741.88905352,-0.3752342,0.997806,0.000189,1.154275,0.000224,1.001831,0.00019,
99,55741.90948776,-0.37438489,0.9977,0.000189,1.15421,0.000224,1.001699,0.00019,
100,55741.9299219,-0.3735356,0.997715,0.000189,1.154214,0.000224,1.001687,0.00019,
101,55741.97079049,-0.37183698,0.997672,0.000189,1.154298,0.000224,1.00159,0.00019,
102,55741.99122463,-0.37098768,0.997686,0.000189,1.154147,0.000224,1.001579,0.00019,
103,55742.01165897,-0.37013838,0.997685,0.000189,1.154274,0.000224,1.001552,0.00019,
104,55742.03209321,-0.36928907,0.997816,0.000189,1.15431,0.000224,1.001659,0.00019,
105,55742.05252755,-0.36843976,0.997611,0.000189,1.15418,0.000224,1.001427,0.00019,
106,55742.07296169,-0.36759047,0.997686,0.000189,1.154132,0.000224,1.001477,0.00019,
107,55742.09339594,-0.36674116,0.997802,0.000189,1.154343,0.000224,1.001569,0.00019,
108,55742.11383028,-0.36589185,0.997903,0.000189,1.154413,0.000224,1.001645,0.00019,
109,55742.13426442,-0.36504255,0.997863,0.000189,1.154378,0.000224,1.00158,0.00019,
110,55742.15469866,-0.36419325,0.998044,0.000189,1.154622,0.000224,1.001738,0.00019,
111,55742.175133,-0.36334394,0.997317,0.000189,1.153705,0.000224,1.000984,0.00019,
112,55742.19556714,-0.36249464,0.997898,0.000189,1.154465,0.000224,1.001543,0.00019,
113,55742.21600138,-0.36164534,0.997763,0.000189,1.154176,0.000224,1.001384,0.00019,
114,55742.23643572,-0.36079603,0.998041,0.000189,1.154632,0.000224,1.00164,0.00019,
115,55742.25686986,-0.35994673,0.998296,0.000189,1.154823,0.000224,1.001872,0.00019,
116,55742.2773042,-0.35909742,0.997557,0.000189,1.154017,0.000224,1.001107,0.00019,
117,55742.29773844,-0.35824812,0.997604,0.000189,1.154003,0.000224,1.001132,0.00019,
118,55742.31817268,-0.35739882,0.997306,0.000189,1.153723,0.000224,1.000809,0.00019,
119,55742.33860692,-0.35654951,0.997715,0.000189,1.154168,0.000224,1.001197,0.00019,
120,55742.35904116,-0.35570021,0.997757,0.000189,1.154245,0.000224,1.001217,0.00019,
121,55742.37947539,-0.35485091,0.997929,0.000189,1.154412,0.000224,1.001368,0.00019,
122,55742.39990963,-0.3540016,0.998195,0.000189,1.154658,0.000224,1.001613,0.00019,
123,55742.42034387,-0.3531523,0.997907,0.000189,1.154475,0.000224,1.001302,0.00019,
124,55742.44077811,-0.352303,0.997674,0.000189,1.154022,0.000224,1.001046,0.00019,
125,55742.46121235,-0.35145369,0.997726,0.000189,1.154238,0.000224,1.001078,0.00019,
126,55742.48164659,-0.35060439,0.997783,0.000189,1.154137,0.000224,1.001114,0.00019,
127,55742.50208092,-0.34975508,0.997325,0.000189,1.15368,0.000224,1.000633,0.00019,
128,55742.52251506,-0.34890578,0.997717,0.000189,1.154114,0.000224,1.001005,0.00019,
129,55742.5429493,-0.34805648,0.998031,0.000189,1.154525,0.000224,1.0013,0.00019,
130,55742.56338364,-0.34720717,0.997938,0.000189,1.154373,0.000224,1.001186,0.00019,
131,55742.58381777,-0.34635787,0.998048,0.000189,1.154508,0.000224,1.001276,0.00019,
132,55742.60425201,-0.34550857,0.997984,0.000189,1.154432,0.000224,1.001192,0.00019,
133,55742.62468635,-0.34465926,0.998362,0.000189,1.154766,0.000224,1.001551,0.00019,
134,55742.64512048,-0.34380996,0.99801,0.000189,1.154523,0.000224,1.001178,0.00019,
