,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55463.19602042,-0.18708047,0.985184,0.000939,1.281682,0.001403,0.998162,0.000952,
1,55463.21645337,-0.18500582,0.984629,0.000939,1.281157,0.001403,0.997592,0.000952,
2,55463.23688642,-0.18293117,0.98577,0.000939,1.282938,0.001403,0.99874,0.000952,
3,55463.25731928,-0.18085653,0.986074,0.000939,1.283281,0.001403,0.99904,0.000952,
4,55463.27775223,-0.17878188,0.984608,0.000939,1.280887,0.001404,0.997547,0.000952,
5,55463.29818528,-0.17670722,0.986172,0.000939,1.283052,0.001404,0.999125,0.000952,
6,55463.31861813,-0.17463258,0.984545,0.000939,1.280506,0.001404,0.997468,0.000952,
7,55463.33905108,-0.17255793,0.986367,0.000939,1.283202,0.001404,0.999306,0.000952,
8,55463.35948413,-0.17048328,0.984313,0.000939,1.280129,0.001404,0.997218,0.000952,
9,55463.37991698,-0.16840864,0.985819,0.000939,1.282386,0.001404,0.998736,0.000952,
10,55463.40034993,-0.16633399,0.985885,0.000939,1.28246,0.001404,0.998795,0.000952,
11,55463.44121592,-0.16218469,0.985577,0.000939,1.281903,0.001404,0.998467,0.000952,
12,55463.46164877,-0.16011005,0.986272,0.000939,1.282913,0.001404,0.999164,0.000952,
13,55463.48208182,-0.15803539,0.985082,0.000939,1.281124,0.001404,0.997951,0.000952,
14,55463.50251477,-0.15596074,0.985459,0.000939,1.2817,0.001404,0.998326,0.000952,
15,55463.52294761,-0.15388611,0.985596,0.000939,1.281922,0.001404,0.998457,0.000952,
16,55463.54338066,-0.15181145,0.986563,0.000939,1.28338,0.001404,0.999429,0.000952,
17,55463.56381351,-0.14973681,0.986809,0.000939,1.283746,0.001405,0.999671,0.000952,
18,55463.58424656,-0.14766215,0.986179,0.000939,1.28279,0.001405,0.999025,0.000952,
19,55463.6046795,-0.1455875,0.986445,0.000939,1.283173,0.001405,0.999287,0.000952,
20,55463.62511235,-0.14351287,0.988523,0.000939,1.286272,0.001404,1.001386,0.000952,
21,55463.64554539,-0.14143821,0.983565,0.000939,1.278827,0.001404,0.996355,0.000952,
22,55463.66597834,-0.13936356,0.985997,0.000939,1.282457,0.001405,0.998811,0.000952,
23,55463.68641119,-0.13728892,0.985019,0.000939,1.280981,0.001405,0.997814,0.000952,
24,55463.70684423,-0.13521427,0.986111,0.000939,1.282616,0.001405,0.998913,0.000952,
25,55463.72727718,-0.13313962,0.987022,0.000939,1.283993,0.001405,0.999829,0.000952,
26,55463.74771002,-0.13106498,0.985643,0.000939,1.281953,0.001405,0.998424,0.000951,
