,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55276.51053059,-0.25890784,1.005156,0.000182,1.093167,0.000206,1.005427,0.000182,
1,55276.53096462,-0.20420368,1.003715,0.000182,1.091196,0.000206,1.003993,0.000182,
2,55276.55139875,-0.14949927,0.999517,0.000182,1.086324,0.000206,0.999802,0.000182,
3,55276.57183298,-0.09479458,0.994936,0.000182,1.081201,0.000206,0.995227,0.000182,
4,55276.59226701,-0.04009043,0.991176,0.000182,1.077103,0.000206,0.991473,0.000182,
5,55276.61270114,0.01461399,0.990371,0.000182,1.076361,0.000206,0.990676,0.000182,
6,55276.63313537,0.06931868,0.992399,0.000182,1.078782,0.000206,0.992711,0.000182,
7,55276.65356941,0.12402286,0.996202,0.000182,1.083164,0.000205,0.996524,0.000182,
8,55276.67400354,0.17872728,1.00123,0.000182,1.088906,0.000205,1.001561,0.000182,
9,55276.69443777,0.23343197,1.004253,0.000182,1.092381,0.000205,1.004592,0.000182,
10,55276.71487181,0.28813614,1.004636,0.000182,1.092885,0.000205,1.004983,0.000182,
11,55276.73530594,0.34284056,1.003068,0.000182,1.0912,0.000205,1.003422,0.000182,
12,55276.75574007,0.39754498,0.99902,0.000182,1.086715,0.000205,0.99938,0.000182,
13,55276.77617431,0.4522497,0.995934,0.000182,1.083315,0.000205,0.9963,0.000182,
14,55276.79660834,-0.49304615,0.995211,0.000182,1.082576,0.000205,0.995585,0.000182,
15,55276.81704247,-0.43834173,0.996865,0.000181,1.084514,0.000205,0.997247,0.000182,
16,55276.83747671,-0.38363702,0.999856,0.000181,1.087956,0.000205,1.000247,0.000182,
17,55276.85791074,-0.32893286,1.003503,0.000181,1.092137,0.000205,1.003903,0.000181,
18,55276.87834488,-0.27422842,1.005273,0.000181,1.094197,0.000205,1.005681,0.000181,
19,55276.89877911,-0.21952373,1.004023,0.000181,1.092844,0.000205,1.004438,0.000181,
20,55276.91921315,-0.16481955,1.000609,0.000181,1.089044,0.000205,1.00103,0.000181,
21,55276.93964728,-0.11011513,0.995871,0.000181,1.083742,0.000205,0.996298,0.000181,
22,55276.96008152,-0.05541042,0.991208,0.000181,1.078516,0.000205,0.99164,0.000181,
23,55276.98051555,-0.00070627,0.989874,0.000181,1.077051,0.000205,0.990313,0.000181,
24,55277.00094969,0.05399818,0.990659,0.000181,1.077983,0.000205,0.991106,0.000181,
25,55277.02138383,0.10870263,0.994335,0.000181,1.082195,0.000205,0.994791,0.000181,
26,55277.04181796,0.16340705,0.998923,0.000181,1.087454,0.000205,0.999388,0.000181,
27,55277.0622521,0.21811149,1.002757,0.000181,1.091872,0.000205,1.003231,0.000181,
28,55277.08268624,0.27281594,1.003795,0.000181,1.093129,0.000205,1.004277,0.000181,
29,55277.10312037,0.32752036,1.002213,0.000181,1.091412,0.000205,1.002702,0.000181,
30,55277.12355451,0.3822248,0.998816,0.000181,1.087621,0.000205,0.999311,0.000181,
31,55277.14398855,0.43692898,0.995315,0.000181,1.083693,0.000205,0.995815,0.000181,
32,55277.16442278,0.49163367,0.993361,0.000181,1.081502,0.000205,0.993868,0.000181,
33,55277.18485692,-0.45366188,0.994716,0.000181,1.083052,0.000205,0.99523,0.000182,
34,55277.20529096,-0.3989577,0.997127,0.000181,1.085806,0.000205,0.99765,0.000182,
35,55277.24615934,-0.28954854,1.002509,0.000182,1.091997,0.000205,1.00305,0.000182,
36,55277.26659338,-0.23484437,1.002236,0.000182,1.091759,0.000205,1.002784,0.000182,
37,55277.28702762,-0.18013965,0.999247,0.000182,1.088449,0.000205,0.9998,0.000182,
38,55277.30746175,-0.12543523,0.99468,0.000182,1.083343,0.000205,0.995238,0.000182,
39,55277.32789579,-0.07073105,0.990541,0.000182,1.078707,0.000205,0.991105,0.000182,
40,55277.34833003,-0.01602634,0.987992,0.000182,1.075853,0.000205,0.988561,0.000182,
41,55277.36876417,0.03867811,0.988384,0.000182,1.076322,0.000205,0.988961,0.000182,
42,55277.38919831,0.09338255,0.991839,0.000182,1.080259,0.000205,0.992425,0.000182,
43,55277.40963245,0.148087,0.996152,0.000182,1.085178,0.000205,0.996747,0.000182,
44,55277.43006659,0.20279145,1.000133,0.000182,1.089733,0.000206,1.000738,0.000182,
45,55277.45050074,0.25749592,1.00253,0.000182,1.092499,0.000206,1.003144,0.000182,
46,55277.47093498,0.31220063,1.001852,0.000182,1.091781,0.000206,1.002473,0.000182,
47,55277.49136902,0.36690481,0.998987,0.000182,1.088578,0.000206,0.999613,0.000182,
48,55277.51180316,0.42160926,0.995202,0.000182,1.08432,0.000206,0.995833,0.000182,
49,55277.5322372,0.47631344,0.992516,0.000182,1.081297,0.000206,0.993153,0.000182,
50,55277.55267144,-0.46898185,0.993597,0.000182,1.082536,0.000206,0.994241,0.000182,
51,55277.57310558,-0.4142774,0.995629,0.000182,1.084852,0.000205,0.996281,0.000182,
52,55277.59353963,-0.3595732,0.999109,0.000182,1.088814,0.000205,0.999771,0.000182,
53,55277.61397387,-0.30486848,1.001425,0.000182,1.091464,0.000205,1.002096,0.000182,
54,55277.63440801,-0.25016404,1.002166,0.000182,1.092338,0.000206,1.002844,0.000182,
55,55277.6752763,-0.14075512,0.995711,0.000182,1.085122,0.000205,0.996399,0.000182,
56,55277.69571044,-0.08605067,0.990305,0.000182,1.079055,0.000205,0.990996,0.000182,
57,55277.71614458,-0.03134622,0.987922,0.000182,1.07641,0.000205,0.988619,0.000182,
58,55277.73657873,0.02335825,0.987206,0.000182,1.075642,0.000205,0.987909,0.000182,
59,55277.75701287,0.07806269,0.989718,0.000182,1.078516,0.000205,0.99043,0.000182,
60,55277.77744702,0.13276717,0.994594,0.000182,1.084053,0.000205,0.995317,0.000182,
61,55277.79788116,0.18747161,0.998889,0.000182,1.08892,0.000205,0.999622,0.000182,
62,55277.8183153,0.24217606,1.002282,0.000182,1.09276,0.000205,1.003024,0.000182,
63,55277.83874945,0.29688053,1.001579,0.000182,1.091964,0.000205,1.002328,0.000182,
64,55277.85918359,0.35158498,0.999405,0.000182,1.089508,0.000205,1.000159,0.000182,
65,55277.87961774,0.40628945,0.996141,0.000182,1.085827,0.000205,0.996899,0.000182,
66,55277.90005178,0.46099363,0.99269,0.000182,1.08194,0.000205,0.993453,0.000182,
67,55277.92048603,-0.48430163,0.992306,0.000182,1.081531,0.000205,0.993076,0.000182,
68,55277.96135422,-0.37489298,0.997234,0.000182,1.087156,0.000205,0.998021,0.000182,
69,55277.98178837,-0.3201885,1.001256,0.000182,1.091725,0.000205,1.002054,0.000182,
70,55278.00222262,-0.26548376,1.00194,0.000182,1.092508,0.000205,1.002745,0.000182,
71,55278.02265666,-0.21077958,1.000986,0.000182,1.091434,0.000205,1.001797,0.000182,
72,55278.04309081,-0.15607511,0.997213,0.000181,1.087168,0.000205,0.998028,0.000182,
73,55278.06352506,-0.10137037,0.992102,0.000181,1.08139,0.000205,0.99292,0.000182,
74,55278.0839592,-0.04666592,0.988331,0.000181,1.077134,0.000205,0.989153,0.000182,
75,55278.10439325,0.00803828,0.987145,0.000181,1.075811,0.000205,0.987973,0.000182,
76,55278.1248275,0.06274302,0.989005,0.000181,1.077938,0.000205,0.989841,0.000182,
77,55278.14526165,0.1174475,0.993332,0.000181,1.082857,0.000205,0.994179,0.000182,
78,55278.16569569,0.17215168,0.997757,0.000181,1.087884,0.000205,0.998614,0.000182,
79,55278.18612994,0.22685642,1.001436,0.000181,1.092065,0.000205,1.002303,0.000181,
80,55278.20656409,0.28156089,1.002394,0.000181,1.093161,0.000205,1.003269,0.000181,
