,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,54953.53913629,-0.24443553,1.001392,4.6e-05,1.043938,4.8e-05,1.000103,4.6e-05,
1,54953.55957089,-0.23940163,1.001606,4.6e-05,1.044141,4.8e-05,1.000315,4.6e-05,
2,54953.58000538,-0.23436775,1.001705,4.6e-05,1.044276,4.8e-05,1.000413,4.6e-05,
3,54953.60044008,-0.22933383,1.001617,4.6e-05,1.044154,4.8e-05,1.000324,4.6e-05,
4,54953.62087467,-0.22429993,1.001698,4.6e-05,1.04434,4.8e-05,1.000404,4.6e-05,
5,54953.64130917,-0.21926606,1.00163,4.6e-05,1.04421,4.8e-05,1.000335,4.6e-05,
6,54953.66174376,-0.21423216,1.001618,4.6e-05,1.044249,4.8e-05,1.000322,4.6e-05,
7,54953.68217846,-0.20919824,1.001584,4.6e-05,1.044218,4.8e-05,1.000287,4.6e-05,
8,54953.70261295,-0.20416436,1.001515,4.6e-05,1.044169,4.8e-05,1.000217,4.6e-05,
9,54953.72304755,-0.19913047,1.001355,4.6e-05,1.044015,4.8e-05,1.000057,4.6e-05,
10,54953.74348224,-0.19409654,1.001408,4.6e-05,1.044112,4.8e-05,1.000109,4.6e-05,
11,54953.76391674,-0.18906267,1.001423,4.6e-05,1.044091,4.8e-05,1.000124,4.6e-05,
12,54953.78435133,-0.18402877,1.001335,4.6e-05,1.044064,4.8e-05,1.000036,4.6e-05,
13,54953.80478592,-0.17899487,1.001574,4.6e-05,1.044299,4.8e-05,1.000274,4.6e-05,
14,54953.82522052,-0.17396098,1.001611,4.6e-05,1.044343,4.8e-05,1.000311,4.6e-05,
15,54953.84565511,-0.16892708,1.00142,4.6e-05,1.044202,4.8e-05,1.00012,4.6e-05,
16,54953.86608971,-0.16389318,1.001525,4.6e-05,1.044257,4.8e-05,1.000224,4.6e-05,
17,54953.8865244,-0.15885926,1.001467,4.6e-05,1.04426,4.8e-05,1.000167,4.6e-05,
18,54953.9069589,-0.15382538,1.001516,4.6e-05,1.04427,4.8e-05,1.000216,4.6e-05,
19,54953.92739349,-0.14879149,1.0014,4.6e-05,1.044146,4.8e-05,1.0001,4.6e-05,
20,54953.94782818,-0.14375756,1.001378,4.6e-05,1.044171,4.8e-05,1.000078,4.6e-05,
21,54953.96826268,-0.13872369,1.001529,4.6e-05,1.044315,4.8e-05,1.000229,4.6e-05,
22,54953.98869727,-0.13368979,1.001462,4.6e-05,1.044254,4.8e-05,1.000163,4.6e-05,
23,54954.00913177,-0.12865592,1.00151,4.6e-05,1.044351,4.8e-05,1.000211,4.6e-05,
24,54954.02956646,-0.123622,1.001538,4.6e-05,1.044313,4.8e-05,1.00024,4.6e-05,
25,54954.05000105,-0.1185881,1.001533,4.6e-05,1.044374,4.7e-05,1.000236,4.6e-05,
26,54954.07043565,-0.1135542,1.0015,4.6e-05,1.044293,4.8e-05,1.000204,4.6e-05,
27,54954.09087024,-0.1085203,1.001519,4.6e-05,1.044307,4.8e-05,1.000223,4.6e-05,
28,54954.11130484,-0.1034864,1.001444,4.6e-05,1.04425,4.8e-05,1.000149,4.6e-05,
29,54954.13173943,-0.09845251,1.001457,4.6e-05,1.044266,4.8e-05,1.000163,4.6e-05,
30,54954.15217392,-0.09341863,1.001513,4.6e-05,1.044283,4.8e-05,1.00022,4.6e-05,
