,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55276.51021936,0.39007216,1.005509,0.000352,1.096259,0.000409,1.000789,0.00035,
1,55276.53065359,0.39221622,1.005208,0.000352,1.095915,0.000409,1.000342,0.00035,
2,55276.55108792,0.39436029,1.005373,0.000352,1.096144,0.000409,1.000396,0.00035,
3,55276.57152235,0.39650436,1.005695,0.000352,1.09655,0.000409,1.000639,0.00035,
4,55276.59195658,0.39864842,1.005589,0.000352,1.096415,0.000409,1.000487,0.00035,
5,55276.61239092,0.40079249,1.005559,0.000352,1.096444,0.000409,1.000438,0.00035,
6,55276.63282535,0.40293657,1.005116,0.000352,1.095961,0.000409,1.000002,0.00035,
7,55276.65325958,0.40508063,1.004151,0.000352,1.094831,0.000409,0.999069,0.00035,
8,55276.67369391,0.4072247,1.004135,0.000352,1.094836,0.000409,0.999099,0.00035,
9,55276.69412834,0.40936877,1.004743,0.000352,1.095563,0.000409,0.999768,0.00035,
10,55276.71456257,0.41151283,1.004133,0.000352,1.094898,0.000409,0.999239,0.00035,
11,55276.73499691,0.4136569,1.00455,0.000352,1.095425,0.000409,0.999746,0.00035,
12,55276.75543124,0.41580097,1.004581,0.000352,1.095505,0.000409,0.99988,0.00035,
13,55276.77586567,0.41794505,1.003909,0.000352,1.094802,0.00041,0.999324,0.00035,
14,55276.79629991,0.42008911,1.004191,0.000352,1.095104,0.000409,0.999726,0.00035,
15,55276.81673424,0.42223317,1.003409,0.000352,1.094149,0.000409,0.999075,0.00035,
16,55276.83716867,0.42437725,1.003867,0.000352,1.094715,0.000409,0.999665,0.00035,
17,55276.85760291,0.42652131,1.003325,0.000352,1.094125,0.000409,0.999263,0.00035,
18,55276.87803724,0.42866538,1.00347,0.000352,1.094302,0.000409,0.999549,0.00035,
19,55276.89847168,0.43080946,1.003539,0.000352,1.0944,0.000409,0.999762,0.00035,
20,55276.91890591,0.43295352,1.003334,0.000352,1.094193,0.000409,0.999703,0.000351,
21,55276.93934025,0.43509759,1.003424,0.000352,1.094326,0.000409,0.999939,0.000351,
22,55276.95977468,0.43724167,1.002842,0.000352,1.093636,0.000409,0.999506,0.000351,
23,55276.98020892,0.43938572,1.002935,0.000352,1.093794,0.000409,0.999744,0.000351,
24,55277.00064325,0.44152979,1.002916,0.000352,1.093777,0.000409,0.99987,0.000351,
25,55277.02107759,0.44367386,1.003571,0.000352,1.094576,0.00041,1.000667,0.000351,
26,55277.04151192,0.44581793,1.002001,0.000352,1.092738,0.000409,0.999243,0.000351,
27,55277.06194626,0.447962,1.003308,0.000352,1.094285,0.000409,1.000686,0.000351,
28,55277.0823806,0.45010607,1.002978,0.000352,1.093892,0.000409,1.000493,0.000351,
29,55277.10281494,0.45225014,1.003527,0.000352,1.094597,0.000409,1.001175,0.000351,
30,55277.12324927,0.45439421,1.001967,0.000352,1.092769,0.000409,0.999749,0.000351,
31,55277.14368351,0.45653826,1.002235,0.000352,1.093126,0.000409,1.000144,0.000351,
32,55277.16411795,0.45868234,1.002418,0.000352,1.093303,0.000409,1.000452,0.000351,
33,55277.18455229,0.46082641,1.002172,0.000352,1.093035,0.00041,1.000327,0.000351,
34,55277.20498652,0.46297047,1.002895,0.000352,1.093911,0.00041,1.001166,0.000351,
35,55277.2458553,0.46725862,1.001849,0.000352,1.092718,0.000409,1.000347,0.000351,
36,55277.26628954,0.46940268,1.001922,0.000352,1.092787,0.000409,1.000527,0.000351,
37,55277.28672398,0.47154676,1.001592,0.000352,1.092433,0.000409,1.000301,0.000351,
38,55277.30715832,0.47369083,1.001954,0.000352,1.092843,0.000409,1.000763,0.000351,
39,55277.32759256,0.47583489,1.002242,0.000352,1.09323,0.000409,1.001148,0.000351,
40,55277.348027,0.47797897,1.001541,0.000352,1.092406,0.000409,1.000542,0.000351,
41,55277.36846134,0.48012303,1.000234,0.000352,1.090889,0.000409,0.999328,0.000351,
42,55277.38889568,0.4822671,1.001524,0.000352,1.092408,0.000409,1.000706,0.000351,
43,55277.40933002,0.48441117,1.001256,0.000352,1.092077,0.000409,1.000524,0.000351,
44,55277.42976436,0.48655524,1.000933,0.000352,1.09173,0.000409,1.000285,0.000351,
45,55277.4501987,0.48869931,1.000474,0.000352,1.091212,0.000409,0.999907,0.000351,
46,55277.47063314,0.49084339,1.000873,0.000352,1.0917,0.000409,1.000385,0.000351,
47,55277.49106739,0.49298745,1.000164,0.000352,1.090894,0.000409,0.999753,0.000351,
48,55277.51150173,0.49513152,1.000923,0.000352,1.09178,0.000409,1.000588,0.000351,
49,55277.53193597,0.49727558,1.001613,0.000352,1.09258,0.000409,1.001351,0.000351,
50,55277.55237041,0.49941966,1.000539,0.000352,1.091351,0.000409,1.00035,0.000352,
51,55277.57280476,-0.49843627,1.000708,0.000352,1.091552,0.000409,1.000591,0.000352,
52,55277.593239,-0.49629221,0.999999,0.000352,1.090736,0.000409,0.999952,0.000352,
53,55277.61367344,-0.49414813,0.999768,0.000352,1.090461,0.000409,0.99979,0.000352,
54,55277.63410779,-0.49200406,0.999573,0.000352,1.090255,0.000409,0.999665,0.000352,
55,55277.67497647,-0.48771592,1.000137,0.000352,1.090906,0.000409,1.000366,0.000352,
56,55277.69541082,-0.48557185,0.99952,0.000352,1.090191,0.000409,0.999818,0.000352,
57,55277.71584516,-0.48342778,0.999765,0.000352,1.090503,0.000409,1.000131,0.000352,
58,55277.73627951,-0.48128371,0.999379,0.000352,1.090043,0.000409,0.999814,0.000352,
59,55277.75671385,-0.47913965,0.998977,0.000351,1.089546,0.000409,0.999481,0.000352,
60,55277.7771482,-0.47699558,0.999653,0.000351,1.090389,0.000409,1.000228,0.000352,
61,55277.79758254,-0.47485151,0.999293,0.000351,1.089988,0.000409,0.999939,0.000352,
62,55277.81801689,-0.47270744,0.998755,0.000351,1.089349,0.000409,0.999472,0.000352,
63,55277.83845123,-0.47056337,0.999171,0.000351,1.089834,0.000409,0.999961,0.000352,
64,55277.85888558,-0.4684193,0.998447,0.000351,1.088984,0.000409,0.99931,0.000352,
65,55277.87931993,-0.46627523,0.998994,0.000351,1.089646,0.000409,0.999933,0.000352,
66,55277.89975417,-0.46413117,0.99841,0.000351,1.088968,0.000409,0.999425,0.000352,
67,55277.92018862,-0.46198709,0.998929,0.000351,1.089591,0.000409,1.000022,0.000352,
68,55277.96105722,-0.45769896,0.997996,0.000351,1.088485,0.000409,0.99925,0.000352,
69,55277.98149156,-0.45555489,0.998496,0.000351,1.089098,0.000409,0.999834,0.000352,
70,55278.00192601,-0.45341081,0.998399,0.000351,1.088983,0.000409,0.999822,0.000352,
71,55278.02236026,-0.45126675,0.997916,0.000351,1.088421,0.000409,0.999425,0.000352,
72,55278.04279461,-0.44912268,0.998257,0.000351,1.088822,0.000409,0.999856,0.000352,
73,55278.06322906,-0.4469786,0.997906,0.000351,1.088418,0.000409,0.999595,0.000352,
74,55278.08366341,-0.44483453,0.997669,0.000351,1.088158,0.000409,0.999451,0.000352,
75,55278.10409765,-0.44269047,0.99704,0.000351,1.087404,0.000409,0.998916,0.000352,
76,55278.1245321,-0.44054639,0.99729,0.000351,1.087694,0.000409,0.999263,0.000352,
77,55278.14496645,-0.43840232,0.997698,0.000351,1.088172,0.000409,0.999771,0.000352,
78,55278.1654007,-0.43625826,0.996283,0.000351,1.086532,0.000409,0.998455,0.000352,
79,55278.18583515,-0.43411418,0.996805,0.000351,1.087128,0.000409,0.999081,0.000352,
80,55278.2062695,-0.43197011,0.996741,0.000351,1.087082,0.000409,0.999122,0.000352,
81,55278.22670375,-0.42982605,0.998355,0.000351,1.088941,0.000409,1.000849,0.000352,
82,55278.24713821,-0.42768196,0.996323,0.000351,1.086599,0.000409,0.998921,0.000352,
83,55278.26757256,-0.42553789,0.996881,0.000351,1.087248,0.000409,0.999592,0.000352,
84,55278.28800681,-0.42339383,0.996212,0.000351,1.086459,0.000409,0.999035,0.000352,
85,55278.30844126,-0.42124975,0.997059,0.000351,1.087431,0.000409,1.0,0.000352,
86,55278.32887561,-0.41910568,0.996008,0.000351,1.086239,0.000409,0.999064,0.000352,
87,55278.34930996,-0.41696161,0.996194,0.000351,1.086438,0.000409,0.99937,0.000352,
88,55278.36974422,-0.41481755,0.996665,0.000351,1.087008,0.000409,0.999964,0.000352,
89,55278.39017867,-0.41267347,0.996706,0.000351,1.087064,0.000409,1.000127,0.000352,
90,55278.41061302,-0.4105294,0.997291,0.000351,1.087743,0.000409,1.000839,0.000352,
91,55278.43104727,-0.40838534,0.9956,0.000351,1.085768,0.000409,0.999268,0.000352,
92,55278.45148173,-0.40624126,0.995206,0.000351,1.08531,0.000409,0.999,0.000353,
93,55278.47191608,-0.40409719,0.996115,0.000351,1.086388,0.000409,1.000042,0.000353,
94,55278.49235034,-0.40195313,0.99572,0.000351,1.085939,0.000409,0.999775,0.000353,
95,55278.51278479,-0.39980905,0.995601,0.000351,1.085775,0.000409,0.999787,0.000353,
96,55278.53321914,-0.39766498,0.995106,0.000351,1.085189,0.000409,0.999422,0.000353,
97,55278.5536534,-0.39552092,0.995452,0.000351,1.085638,0.000409,0.999903,0.000353,
98,55278.57408785,-0.39337684,0.995742,0.000351,1.085965,0.000409,1.000329,0.000353,
99,55278.59452221,-0.39123276,0.995123,0.000351,1.085246,0.000409,0.999842,0.000353,
100,55278.61495646,-0.3890887,0.994488,0.000351,1.084488,0.000409,0.999339,0.000353,
101,55278.63539092,-0.38694462,0.99544,0.000351,1.085624,0.000409,1.000432,0.000353,
102,55278.65582527,-0.38480055,0.994768,0.000351,1.084842,0.000409,0.999893,0.000353,
103,55278.67625963,-0.38265648,0.995158,0.000351,1.08531,0.000409,1.000423,0.000353,
104,55278.69669399,-0.38051241,0.994746,0.000351,1.084798,0.000409,1.000146,0.000353,
105,55278.71712834,-0.37836834,0.994157,0.000351,1.084143,0.000409,0.999691,0.000353,
106,55278.7375626,-0.37622428,0.995007,0.000351,1.085219,0.000409,1.000682,0.000353,
107,55278.75799706,-0.3740802,0.995368,0.000351,1.08561,0.000409,1.001182,0.000353,
108,55278.77843141,-0.37193613,0.995117,0.000351,1.085301,0.000409,1.001066,0.000353,
109,55278.79886567,-0.36979207,0.994227,0.000351,1.084248,0.000409,1.000307,0.000353,
110,55278.81930003,-0.367648,0.993698,0.000351,1.083614,0.000409,0.99991,0.000353,
111,55278.83973449,-0.36550391,0.994563,0.000351,1.084632,0.000409,1.000915,0.000353,
112,55278.86016875,-0.36335985,0.994599,0.000351,1.084665,0.000409,1.001085,0.000353,
113,55278.8806031,-0.36121578,0.993321,0.000351,1.083194,0.000409,0.999932,0.000353,
114,55278.90103756,-0.3590717,0.992854,0.000351,1.082675,0.000409,0.999593,0.000353,
115,55278.92147182,-0.35692764,0.993945,0.000351,1.083943,0.000409,1.000822,0.000353,
116,55278.94190618,-0.35478357,0.993471,0.000351,1.083378,0.000409,1.000473,0.000353,
117,55278.96234064,-0.35263949,0.99338,0.000351,1.083264,0.000409,1.00051,0.000353,
118,55278.9827749,-0.35049543,0.993037,0.000351,1.083081,0.000409,1.00029,0.000354,
119,55279.00320926,-0.34835135,0.992356,0.000351,1.082087,0.000409,0.999728,0.000354,
120,55279.02364372,-0.34620727,0.993425,0.000351,1.083406,0.000409,1.000927,0.000354,
121,55279.04407808,-0.3440632,0.993111,0.000351,1.083009,0.000409,1.000731,0.000354,
122,55279.06451234,-0.34191914,0.992335,0.000351,1.082071,0.000409,1.000067,0.000354,
123,55279.0849468,-0.33977506,0.991736,0.000351,1.08138,0.000409,0.999579,0.000354,
124,55279.10538116,-0.33763099,0.992332,0.000351,1.082063,0.000409,1.000293,0.000354,
125,55279.12581542,-0.33548693,0.99237,0.000351,1.082121,0.000409,1.000442,0.000354,
126,55279.14624989,-0.33334284,0.992731,0.000351,1.082545,0.000409,1.000914,0.000354,
127,55279.16668425,-0.33119877,0.992901,0.000351,1.082739,0.000409,1.001191,0.000354,
128,55279.18711851,-0.32905471,0.992055,0.000351,1.081749,0.000409,1.000441,0.000354,
129,55279.20755297,-0.32691063,0.992543,0.000351,1.082358,0.000409,1.001033,0.000354,
130,55279.22798733,-0.32476656,0.992479,0.000351,1.08226,0.000409,1.001065,0.000354,
131,55279.2484216,-0.3226225,0.991366,0.000351,1.080995,0.000409,1.000037,0.000354,
132,55279.26885596,-0.32047843,0.991165,0.000351,1.08077,0.000409,0.999924,0.000354,
133,55279.28929042,-0.31833434,0.992224,0.000351,1.081977,0.000409,1.00108,0.000354,
134,55279.30972469,-0.31619028,0.991584,0.000351,1.081228,0.000409,1.000518,0.000354,
135,55279.33015905,-0.31404621,0.991583,0.000351,1.081224,0.000409,1.000597,0.000354,
136,55279.35059351,-0.31190213,0.991449,0.000351,1.081096,0.000409,1.000539,0.000354,
137,55279.37102788,-0.30975806,0.990447,0.000351,1.07995,0.000409,0.9996,0.000354,
138,55279.39146214,-0.307614,0.99183,0.000351,1.081549,0.000409,1.001066,0.000354,
139,55279.41189661,-0.30546991,0.991462,0.000351,1.081086,0.000409,1.00076,0.000354,
140,55279.43233097,-0.30332584,0.990691,0.000351,1.080223,0.000409,1.000043,0.000354,
141,55279.45276524,-0.30118178,0.990811,0.000351,1.080358,0.000409,1.000222,0.000354,
142,55279.4731997,-0.2990377,0.991527,0.000351,1.081208,0.000409,1.000998,0.000354,
143,55279.49363397,-0.29689364,0.990931,0.000351,1.080542,0.000409,1.000446,0.000354,
144,55279.51406833,-0.29474956,0.990548,0.000351,1.080078,0.000409,1.000105,0.000354,
145,55279.5345028,-0.29260548,0.990941,0.000351,1.080524,0.000409,1.000543,0.000354,
146,55279.55493707,-0.29046142,0.990399,0.000351,1.079911,0.000409,1.000033,0.000354,
147,55279.57537143,-0.28831735,0.991034,0.000351,1.080611,0.000409,1.000707,0.000354,
148,55279.5958059,-0.28617327,0.990532,0.000351,1.080034,0.000409,1.000228,0.000354,
149,55279.61624017,-0.2840292,0.990722,0.000351,1.080293,0.000409,1.000445,0.000354,
150,55279.63667453,-0.28188513,0.99076,0.000351,1.080333,0.000409,1.000503,0.000354,
151,55279.657109,-0.27974105,0.990024,0.000351,1.079484,0.000409,0.999775,0.000354,
152,55279.67754327,-0.27759699,0.990612,0.000351,1.080155,0.000409,1.00038,0.000354,
153,55279.69797764,-0.27545292,0.990475,0.000351,1.080006,0.000409,1.000248,0.000354,
154,55279.71841201,-0.27330884,0.990222,0.000351,1.079725,0.000409,0.999995,0.000354,
155,55279.73884637,-0.27116477,0.989506,0.000351,1.078887,0.000409,0.999269,0.000354,
156,55279.75928074,-0.2690207,0.990248,0.000351,1.079738,0.000409,1.000011,0.000354,
157,55279.77971511,-0.26687663,0.990319,0.000351,1.079851,0.000409,1.000072,0.000354,
158,55279.80014958,-0.26473254,0.990379,0.000351,1.079915,0.000409,1.000117,0.000354,
159,55279.82058385,-0.26258848,0.990855,0.000351,1.08046,0.000409,1.000577,0.000354,
160,55279.84101822,-0.26044441,0.990694,0.000351,1.080267,0.000409,1.00039,0.000354,
161,55279.86145269,-0.25830033,0.990487,0.000351,1.080041,0.000409,1.000151,0.000354,
162,55279.88188696,-0.25615627,0.989483,0.000351,1.078897,0.000409,0.999105,0.000354,
163,55279.90232133,-0.25401219,0.990262,0.000351,1.079799,0.000409,0.999852,0.000354,
164,55279.9227558,-0.25186811,0.990479,0.000351,1.080039,0.000409,1.000029,0.000354,
165,55279.94319007,-0.24972405,0.990702,0.000351,1.080335,0.000409,1.000207,0.000354,
166,55279.96362444,-0.24757998,0.990378,0.000351,1.079958,0.000409,0.999829,0.000354,
167,55279.98405891,-0.24543589,0.989943,0.000351,1.079426,0.000409,0.999333,0.000354,
168,55280.00449319,-0.24329183,0.989748,0.000351,1.079208,0.000409,0.999077,0.000354,
169,55280.02492756,-0.24114776,0.990151,0.000351,1.079682,0.000409,0.999419,0.000354,
170,55280.04536203,-0.23900368,0.990226,0.000351,1.079765,0.000409,0.999425,0.000354,
171,55280.0657964,-0.2368596,0.990298,0.000351,1.079834,0.000409,0.999426,0.000354,
172,55280.08623067,-0.23471554,0.990193,0.000351,1.079743,0.000409,0.999242,0.000354,
173,55280.10666505,-0.23257147,0.99098,0.000351,1.080661,0.000409,0.999955,0.000354,
174,55280.12709952,-0.23042739,0.989442,0.000351,1.078875,0.000409,0.998318,0.000354,
175,55280.14753379,-0.22828332,0.989696,0.000351,1.079152,0.000409,0.998485,0.000354,
176,55280.16796817,-0.22613925,0.990773,0.000351,1.080417,0.000409,0.999478,0.000354,
177,55280.18840264,-0.22399517,0.99057,0.000351,1.080195,0.000409,0.999177,0.000354,
178,55280.20883691,-0.22185111,0.990307,0.000351,1.079862,0.000409,0.99881,0.000354,
179,55280.22927129,-0.21970703,0.990636,0.000351,1.080239,0.000409,0.999037,0.000354,
180,55280.24970566,-0.21756296,0.990581,0.000351,1.080203,0.000409,0.998873,0.000354,
181,55280.27014004,-0.21541889,0.991351,0.000351,1.081089,0.000409,0.999536,0.000354,
182,55280.29057441,-0.21327481,0.990811,0.000351,1.080431,0.000409,0.998876,0.000354,
183,55280.31100879,-0.21113074,0.991702,0.000351,1.081508,0.000409,0.999655,0.000354,
184,55280.33144316,-0.20898667,0.991524,0.000351,1.081298,0.000409,0.999353,0.000354,
185,55280.35187754,-0.20684259,0.991872,0.000351,1.081707,0.000409,0.999577,0.000354,
186,55280.37231191,-0.20469852,0.992642,0.000351,1.08259,0.000409,1.000222,0.000353,
187,55280.39274629,-0.20255445,0.991567,0.000351,1.08134,0.000409,0.999007,0.000353,
188,55280.41318067,-0.20041038,0.991928,0.000351,1.081762,0.000409,0.999234,0.000353,
189,55280.43361514,-0.19826629,0.991783,0.000351,1.08159,0.000409,0.998949,0.000353,
190,55280.45404942,-0.19612223,0.992012,0.000351,1.081868,0.000409,0.999037,0.000353,
191,55280.4744838,-0.19397816,0.991812,0.000351,1.081648,0.000409,0.99869,0.000353,
192,55280.49491827,-0.19183407,0.993032,0.000351,1.083069,0.000409,0.99977,0.000353,
193,55280.51535255,-0.18969001,0.993192,0.000351,1.083263,0.000409,0.999781,0.000353,
194,55280.53578693,-0.18754594,0.992629,0.000351,1.082599,0.000409,0.99906,0.000353,
195,55280.55622121,-0.18540187,0.99287,0.000351,1.08288,0.000409,0.999147,0.000353,
196,55280.57665569,-0.18325779,0.993002,0.000351,1.083031,0.000409,0.999121,0.000353,
197,55280.59709006,-0.18111372,0.993675,0.000351,1.083803,0.000409,0.999637,0.000353,
198,55280.61752444,-0.17896964,0.993426,0.000351,1.083535,0.000409,0.999223,0.000353,
199,55280.63795882,-0.17682557,0.994959,0.000351,1.085342,0.000409,1.000598,0.000353,
200,55280.6583932,-0.1746815,0.994169,0.000351,1.08444,0.000409,0.999636,0.000353,
