,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56107.16021341,-0.29156696,1.02417,0.000181,1.089797,0.000203,1.000709,0.000177,
1,56107.18064748,-0.28798966,1.02452,0.000181,1.090792,0.000203,1.00087,0.000177,
2,56107.20108145,-0.28441238,1.024221,0.000181,1.090617,0.000203,1.000409,0.000177,
3,56107.22151561,-0.28083507,1.024222,0.000181,1.090422,0.000203,1.000252,0.000177,
4,56107.24194968,-0.27725777,1.024516,0.000181,1.090388,0.000203,1.000391,0.000177,
5,56107.26238365,-0.27368049,1.024664,0.000181,1.090209,0.000203,1.000396,0.000177,
6,56107.28281781,-0.27010317,1.023965,0.000181,1.089207,0.000203,0.999584,0.000177,
7,56107.30325188,-0.26652588,1.024016,0.000181,1.08919,0.000203,0.999513,0.000177,
8,56107.32368584,-0.2629486,1.024259,0.000181,1.089469,0.000203,0.999637,0.000177,
9,56107.34412001,-0.25937128,1.024542,0.000181,1.089801,0.000203,0.999807,0.000177,
10,56107.36455397,-0.255794,1.024563,0.000181,1.089798,0.000203,0.999728,0.000177,
11,56107.38498814,-0.25221668,1.024681,0.000181,1.08986,0.000203,0.999751,0.000177,
12,56107.4054222,-0.24863939,1.024876,0.000181,1.089986,0.000203,0.999855,0.000177,
13,56107.42585617,-0.24506211,1.024829,0.000181,1.089843,0.000204,0.999728,0.000177,
14,56107.44629033,-0.24148479,1.024835,0.000181,1.089769,0.000204,0.999658,0.000177,
15,56107.4667244,-0.23790749,1.025072,0.000181,1.089953,0.000203,0.999818,0.000177,
16,56107.48715836,-0.23433021,1.024728,0.000181,1.089465,0.000203,0.999416,0.000177,
17,56107.50759252,-0.2307529,1.024697,0.000181,1.089305,0.000204,0.999323,0.000177,
18,56107.52802659,-0.2271756,1.025263,0.000181,1.089805,0.000204,0.999817,0.000177,
19,56107.54846065,-0.2235983,1.025111,0.000181,1.089512,0.000204,0.999613,0.000177,
20,56107.56889472,-0.22002101,1.025189,0.000181,1.089515,0.000204,0.999637,0.000177,
21,56107.58932878,-0.21644371,1.025198,0.000181,1.089484,0.000204,0.999597,0.000177,
22,56107.60976294,-0.2128664,1.025675,0.000181,1.090007,0.000204,1.000015,0.000177,
23,56107.6301969,-0.20928912,1.02516,0.000181,1.089418,0.000204,0.999469,0.000177,
24,56107.65063097,-0.20571182,1.025445,0.000181,1.089705,0.000204,0.999704,0.000177,
25,56107.67106513,-0.2021345,1.025203,0.000181,1.089365,0.000204,0.999428,0.000177,
26,56107.69149909,-0.19855722,1.025576,0.000181,1.089682,0.000204,0.999753,0.000177,
27,56107.71193315,-0.19497993,1.025389,0.000181,1.08935,0.000204,0.999533,0.000177,
28,56107.73236732,-0.19140261,1.025842,0.000181,1.089733,0.000204,0.999938,0.000177,
29,56107.75280138,-0.18782531,1.025867,0.000181,1.089642,0.000204,0.999928,0.000177,
30,56107.77323534,-0.18424803,1.02595,0.000181,1.089628,0.000204,0.999974,0.000177,
31,56107.7936695,-0.18067072,1.025595,0.000181,1.089129,0.000204,0.999595,0.000177,
32,56107.81410356,-0.17709342,1.02603,0.000181,1.089523,0.000204,0.999986,0.000177,
33,56107.85497168,-0.16993883,1.026742,0.000181,1.090148,0.000204,1.000615,0.000177,
34,56107.87540574,-0.16636153,1.026302,0.000181,1.089583,0.000204,1.000154,0.000177,
35,56107.8958399,-0.16278422,1.026246,0.000181,1.089469,0.000204,1.000067,0.000177,
36,56107.91627386,-0.15920694,1.026647,0.000181,1.08989,0.000204,1.000425,0.000177,
37,56107.93670792,-0.15562964,1.02668,0.000181,1.089908,0.000204,1.000425,0.000177,
38,56107.95714209,-0.15205233,1.026432,0.000181,1.089603,0.000204,1.00015,0.000177,
39,56107.97757604,-0.14847505,1.026363,0.000182,1.089475,0.000204,1.00005,0.000177,
40,56107.9980101,-0.14489775,1.026869,0.000182,1.089962,0.000204,1.00051,0.000177,
41,56108.01844416,-0.14132046,1.026659,0.000182,1.089618,0.000204,1.000271,0.000177,
42,56108.03887822,-0.13774316,1.026684,0.000182,1.089534,0.000204,1.000261,0.000177,
43,56108.05931238,-0.13416584,1.026871,0.000182,1.089653,0.000204,1.000407,0.000177,
44,56108.07974634,-0.13058857,1.026947,0.000182,1.08968,0.000204,1.000445,0.000177,
45,56108.1001804,-0.12701127,1.026687,0.000182,1.089365,0.000204,1.000155,0.000177,
46,56108.12061456,-0.12343395,1.027054,0.000182,1.089768,0.000204,1.000475,0.000177,
47,56108.14104852,-0.11985668,1.027005,0.000182,1.089695,0.000204,1.000389,0.000177,
48,56108.16148257,-0.11627938,1.027203,0.000182,1.08987,0.000204,1.000543,0.000177,
49,56108.18191673,-0.11270207,1.027223,0.000182,1.089815,0.000204,1.000522,0.000177,
50,56108.20235069,-0.10912479,1.027445,0.000182,1.089972,0.000204,1.000698,0.000177,
51,56108.22278475,-0.10554749,1.027155,0.000182,1.089563,0.000204,1.000373,0.000177,
52,56108.24321891,-0.10197018,1.027209,0.000182,1.089564,0.000204,1.000383,0.000177,
53,56108.26365296,-0.09839288,1.027465,0.000182,1.08982,0.000204,1.000589,0.000177,
54,56108.28408702,-0.09481558,1.027768,0.000182,1.090134,0.000204,1.000839,0.000177,
55,56108.30452108,-0.09123829,1.027488,0.000182,1.089776,0.000204,1.000521,0.000177,
56,56108.32495513,-0.08766099,1.027515,0.000182,1.089731,0.000204,1.000501,0.000177,
57,56108.34538919,-0.08408369,1.027695,0.000182,1.089828,0.000204,1.000629,0.000177,
58,56108.36582325,-0.0805064,1.027333,0.000182,1.089311,0.000204,1.000228,0.000177,
59,56108.3862573,-0.0769291,1.027583,0.000182,1.089502,0.000204,1.000422,0.000177,
60,56108.40669146,-0.07335179,1.027988,0.000182,1.089903,0.000204,1.000766,0.000177,
61,56108.42712541,-0.06977451,1.027951,0.000182,1.089839,0.000204,1.000679,0.000177,
62,56108.44755947,-0.06619721,1.027711,0.000182,1.089562,0.000204,1.000394,0.000177,
63,56108.46799362,-0.0626199,1.028276,0.000182,1.090185,0.000204,1.000891,0.000177,
64,56108.48842758,-0.05904262,1.027759,0.000182,1.089573,0.000204,1.000335,0.000177,
65,56108.50886173,-0.05546531,1.028148,0.000182,1.089962,0.000204,1.000659,0.000177,
66,56108.52929579,-0.05188801,1.027981,0.000182,1.08972,0.000204,1.000441,0.000177,
67,56108.54972974,-0.04831074,1.028334,0.000182,1.090061,0.000204,1.000729,0.000177,
68,56108.5701639,-0.04473342,1.028505,0.000182,1.090201,0.000204,1.000839,0.000177,
69,56108.59059795,-0.04115613,1.028361,0.000182,1.089987,0.000204,1.000642,0.000177,
70,56108.61103191,-0.03757885,1.02796,0.000182,1.089484,0.000204,1.000194,0.000177,
71,56108.63146606,-0.03400153,1.028433,0.000182,1.089969,0.000204,1.000596,0.000177,
72,56108.65190001,-0.03042426,1.028569,0.000182,1.090084,0.000204,1.000669,0.000177,
73,56108.67233407,-0.02684696,1.028952,0.000182,1.090488,0.000204,1.000983,0.000177,
74,56108.69276822,-0.02326965,1.028498,0.000182,1.089955,0.000204,1.000481,0.000177,
75,56108.71320218,-0.01969237,1.028307,0.000182,1.089711,0.000204,1.000235,0.000177,
76,56108.73363633,-0.01611506,1.015658,0.000182,1.075444,0.000204,0.987871,0.000177,
77,56108.75407038,-0.01253776,0.979187,0.000182,1.034377,0.000204,0.95234,0.000177,
78,56108.77450443,-0.00896047,0.931485,0.000182,0.980681,0.000204,0.90589,0.000177,
